"shipment_facility_current_name","shipment_facility_nexthop_name","shipment_service_tier","shipment_tms_cutoff","tracking_id_merchant","tracking_id_ekart","bag_facility_source_name","shipment_facility_source_name","fact_updated_at","shipment_cpd"
"MotherHub_YKB","DependoKaliachakODH_KTJ","ECONOMY","06:00:00","F-71197168330557813","FMPC3258802423","PanipatHub_PPT_PL","MotherHub_YKB","2023-11-23T11:41:51.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","12:30:00","H-31625818968254278","FMPC3259348054","SangamviharHub_DEL_PL","MotherHub_YKB","2023-11-23T12:10:02.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","C-36900571195029051","FMPC3258055457","PrahladPur_DEL_PL","MotherHub_YKB","2023-11-23T13:29:57.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_HRN","ECONOMY","02:00:00","E-71078699801671857","FMPC3254161714","BareillyHub_BRY_PL","MotherHub_YKB","2023-11-23T03:10:29.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","G-67984260746376495","FMPC3257904737","PrahladPur_DEL_PL","MotherHub_YKB","2023-11-23T12:41:10.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","H-71186810890289198","FMPC3258395364","Rohinihub_DEL_PL","MotherHub_YKB","2023-11-23T03:13:05.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","12:30:00","E-9747558531537586","FMPC3257876817","GandhinagarHub_DEL_PL","MotherHub_YKB","2023-11-23T09:33:45.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","RaiganjHub_RGJ","ECONOMY","06:00:00","A-68220155899232985","FMPP2021785066","SangamviharHub_DEL_PL","MotherHub_YKB","2023-11-23T12:09:17.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","E-69982834720073550","FMPC3257451496","MeerutHub_PL","MotherHub_YKB","2023-11-23T12:51:24.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","SRTP9939633200","SRTP9939633200","MoradabadHub_MRD_PL","MotherHub_YKB","2023-11-23T03:09:51.000+05:30","2023-11-30T16:30:00.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","B-69882613094508030","FMPC3257937820","Jhilmil_DEL_PL","MotherHub_YKB","2023-11-23T08:50:56.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","D-31564146171987159","FMPC3259157575","BudhViharHub_DEL_PL","MotherHub_YKB","2023-11-23T02:13:01.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","SindrisplitODH_DBD","ECONOMY","03:00:00","F-30007477040756262","FMPC3259387580","BadshahpurHub_DEL_PL","MotherHub_YKB","2023-11-23T08:04:23.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","G-69983204008114273","FMPC3259053276","KarolbaghHub_DEL_PL","MotherHub_YKB","2023-11-23T13:33:00.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","A-8219396354394243","FMPC3257742810","Chhatarpur_DEL_PL","MotherHub_YKB","2023-11-23T10:44:14.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","C-75037687725760619","FMPC3257065887","MeerutHub_PL","MotherHub_YKB","2023-11-23T12:48:21.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","E-64626780785095254","FMPC3257264030","NarelaHub_DEL_PL","MotherHub_YKB","2023-11-23T10:30:13.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","RathbariHub_LDA","ECONOMY","06:00:00","E-47655436064302902","FMPC3258397119","WelcomeHub_DEL_PL","MotherHub_YKB","2023-11-23T09:43:48.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","12:30:00","C-58801477872353301","FMPP2022246368","AdarshNagarHub_DEL_PL","MotherHub_YKB","2023-11-23T12:08:19.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","C-71159208797501013","FMPC3256217851","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-23T15:55:45.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_CUT","ECONOMY","16:00:00","H-69892015712355751","FMPC3256693366","ChanakyapuriHub_DEL_PL","MotherHub_YKB","2023-11-22T09:34:55.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_HRN","ECONOMY","02:00:00","A-9753985339229039","FMPP2021799226","Phase3NoidaHub_DEL_PL","MotherHub_YKB","2023-11-23T01:28:58.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","PuruliaHub_PRR","ECONOMY","03:00:00","C-75034099338435243","FMPC3257065385","MeerutHub_PL","MotherHub_YKB","2023-11-23T12:48:21.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","LoadshareLalbaghODH_MBB","ECONOMY","05:00:00","D-13270654909781276","FMPC3258976044","PrahladPur_DEL_PL","MotherHub_YKB","2023-11-23T08:59:03.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","KalawadRoadHub_RAJ","ECONOMY","16:00:00","F-36873947289030269","FMPP2021126830","SangamviharHub_DEL_PL","MotherHub_YKB","2023-11-22T09:36:50.000+05:30","2023-11-26T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","H-68234380429010374","FMPC3259368526","BijwasanHub_DEL_PL","MotherHub_YKB","2023-11-23T05:06:19.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","F-69987379952828679","FMPC3257402358","Britania_DEL_PL","MotherHub_YKB","2023-11-23T12:27:22.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","A-31599508724989123","FMPC3257887190","Jhilmil_DEL_PL","MotherHub_YKB","2023-11-23T08:53:28.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","JhilmilMPHub_DEL","REGULAR","10:00:00","R-506969200","FMPR0455996160","MotherHub_HYP","MotherHub_YKB","2023-11-22T05:24:03.000+05:30","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_PAT_BTS","ECONOMY","20:00:00","C-13276068342032134","FMPC3259519721","ShalimarGardenHub_DEL_PL","MotherHub_YKB","2023-11-23T03:32:32.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","C-29879803294653403","FMPC3257061414","MeerutHub_PL","MotherHub_YKB","2023-11-23T13:22:34.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_RAC","ECONOMY","17:00:00","C-9772987734211975","FMPP2022282478","MundkaHub_DEL_PL","MotherHub_YKB","2023-11-23T01:15:29.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","KandiHub_KND","ECONOMY","05:00:00","F-6658051217939509","FMPC3259357082","Jhilmil_DEL_PL","MotherHub_YKB","2023-11-23T09:02:56.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","B-31480687828432644","FMPP2020386359","RoorkeeHub_HRD_PL","MotherHub_YKB","2023-11-23T13:03:14.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","MorgramHub_MGA","ECONOMY","05:00:00","B-69982189453053882","FMPC3257242863","NehruPlaceHub_DEL_PL","MotherHub_YKB","2023-11-23T05:59:25.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","E-69983984313580989","FMPC3258026092","DasnaHub_DEL_PL","MotherHub_YKB","2023-11-23T09:57:19.000+05:30","2023-12-05T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","A-69976017519646205","FMPC3257420279","ChanakyapuriHub_DEL_PL","MotherHub_YKB","2023-11-23T12:16:28.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","ManikchakHub_LDA","ECONOMY","06:00:00","F-26525885246854179","FMPC3258213193","Phase3NoidaHub_DEL_PL","MotherHub_YKB","2023-11-23T12:58:08.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","H-71134254962969638","FMPC3254310356","AshokviharHub_DEL_PL","MotherHub_YKB","2023-11-23T08:07:27.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","AdraSplitHub_ADR","ECONOMY","03:00:00","G-29965236495235408","FMPC3258852197","PanipatHub_PPT_PL","MotherHub_YKB","2023-11-23T12:34:57.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","G-36883412619795906","FMPP2021654893","MeerutHub_PL","MotherHub_YKB","2023-11-23T13:18:03.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","E-68157449507130754","FMPC3258218782","BudhViharHub_DEL_PL","MotherHub_YKB","2023-11-23T07:44:16.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","E-6633574268834717","FMPC3259110886","ShalimarGardenHub_DEL_PL","MotherHub_YKB","2023-11-23T04:37:11.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_STV","ECONOMY","21:00:00","A-9761072596834546","FMPC3258775111","ShalimarGardenHub_DEL_PL","MotherHub_YKB","2023-11-23T03:05:45.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","AdraHub_ADR","ECONOMY","03:00:00","B-36941136249255116","FMPP2021843788","CanttHissarHub_HSS_PL","MotherHub_YKB","2023-11-23T12:12:45.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","EnglishBazarHub_LDA","ECONOMY","06:00:00","B-71266654211201529","FMPC3257328131","WelcomeHub_DEL_PL","MotherHub_YKB","2023-11-23T09:40:48.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","C-6600124481025031","FMPC3258152701","VasundharaHub_DEL_PL","MotherHub_YKB","2023-11-23T11:49:59.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","D-47611793130742139","FMPC3256382213","RohtakHub_ROH_PL","MotherHub_YKB","2023-11-23T10:39:59.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","LoadshareLalbaghODH_MBB","ECONOMY","05:00:00","D-8036525417799120","FMPP2022435486","AdarshNagarHub_DEL_PL","MotherHub_YKB","2023-11-23T08:23:14.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","BeldangaHub_BEB","ECONOMY","05:00:00","F-6612175902036655","FMPC3259631223","Britania_DEL_PL","MotherHub_YKB","2023-11-23T12:58:40.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","H-8362226228101308","FMPC3259338085","BawanaHub_DEL_PL","MotherHub_YKB","2023-11-23T07:46:58.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","A-8272783873974022","FMPC3258217777","SangamviharHub_DEL_PL","MotherHub_YKB","2023-11-23T12:36:03.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","B-47649236702671720","FMPC3258358301","SonepatHub_SOP_PL","MotherHub_YKB","2023-11-23T13:09:35.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","B-27089117172296905","FMPC3259195703","ShalimarGardenHub_DEL_PL","MotherHub_YKB","2023-11-23T03:06:38.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","CABTJhariaODH_DBD","ECONOMY","03:00:00","G-64634278977401805","FMPC3257298930","DasnaHub_DEL_PL","MotherHub_YKB","2023-11-23T04:16:15.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","BeldangaHub_BEB","ECONOMY","05:00:00","F-68234924345050142","FMPC3259403726","PanipatHub_PPT_PL","MotherHub_YKB","2023-11-23T12:15:47.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","DebagramHub_DEB","ECONOMY","05:00:00","F-71356757182089191","FMPC3259178112","MayurVihar_DEL_PL","MotherHub_YKB","2023-11-23T05:58:46.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","FarrakaHub_NFK","ECONOMY","06:00:00","E-69992390127485051","FMPC3258997999","AdarshNagarHub_DEL_PL","MotherHub_YKB","2023-11-23T12:29:04.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","G-54893159696401602","FMPC3259220252","WelcomeHub_DEL_PL","MotherHub_YKB","2023-11-23T12:31:33.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","B-36875509827572939","FMPC3257272006","Firozabad_FZD_PL","MotherHub_YKB","2023-11-23T13:01:32.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","PakriHub_DMH","ECONOMY","20:00:00","B-64488355238831313","FMPC3256100941","YamunaNagarHub_YNR_PL","MotherHub_YKB","2023-11-23T14:16:15.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_GUW","ECONOMY","00:00:00","D-6487678718385364","FMPC3258686579","PaharganjHub_DEL_PL","MotherHub_YKB","2023-11-23T13:40:08.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","A-31555926202929081","FMPC3258710643","Firozabad_FZD_PL","MotherHub_YKB","2023-11-23T10:46:41.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","C-70858671861503114","FMPC3252345129","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-23T15:32:48.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","RaiganjHub_RGJ","ECONOMY","06:00:00","A-54897561277252175","FMPC3257766493","BawanaHub_DEL_PL","MotherHub_YKB","2023-11-23T08:00:33.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","C-71268942129001331","FMPC3258710305","ShahdaraHub_DEL_PL","MotherHub_YKB","2023-11-23T04:55:51.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","F-68050850567406397","FMPP2020113932","MeerutHub_PL","MotherHub_YKB","2023-11-22T17:36:29.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","DomkolHub_MBB","ECONOMY","05:00:00","E-58772309861067017","FMPP2021606796","MundkaHub_DEL_PL","MotherHub_YKB","2023-11-23T10:08:54.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PAT_BTS","ECONOMY","20:00:00","G-71304110198318746","FMPC3258032455","DasnaHub_DEL_PL","MotherHub_YKB","2023-11-23T04:22:04.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","D-58676034186654470","FMPC3259333642","WelcomeHub_DEL_PL","MotherHub_YKB","2023-11-23T12:38:39.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","03:30:00","E-71195455326892702","FMPC3259621105","SahibabadHub_DEL_PL","MotherHub_YKB","2023-11-23T10:00:41.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","CABTMurshidabadODH_MBB","ECONOMY","05:00:00","G-29965554567627830","FMPC3258344076","SangamviharHub_DEL_PL","MotherHub_YKB","2023-11-23T08:07:56.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","A-47733113139550943","FMPC3258762482","ShalimarGardenHub_DEL_PL","MotherHub_YKB","2023-11-23T03:05:00.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","F-58773913936340053","FMPC3258135840","MundkaHub_DEL_PL","MotherHub_YKB","2023-11-23T08:03:22.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","12:30:00","F-70031389726643297","FMPC3258142724","SangamviharHub_DEL_PL","MotherHub_YKB","2023-11-23T09:52:51.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","F-81482597790345720","FMPC3259125372","MeerutHub_PL","MotherHub_YKB","2023-11-23T13:15:36.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","E-8292815362408199","FMPC3258907758","SangamviharHub_DEL_PL","MotherHub_YKB","2023-11-23T12:27:17.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","BalurghatHub_BLT","ECONOMY","06:00:00","D-69993957501133641","FMPC3258859032","ShahdaraHub_DEL_PL","MotherHub_YKB","2023-11-23T07:45:20.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","VxpressGovindpurODH_DBD","ECONOMY","03:00:00","D-72948639506434109","FMPP2021040931","RanibaghHub_DEL_PL","MotherHub_YKB","2023-11-23T04:58:23.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","VxpressKuiaODH_DBD","ECONOMY","03:00:00","F-69957034811339254","FMPC3258773824","SonepatHub_SOP_PL","MotherHub_YKB","2023-11-23T11:46:38.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","A-58713742660808472","FMPC3258896997","SonepatHub_SOP_PL","MotherHub_YKB","2023-11-23T13:14:13.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","A-75045645681093704","FMPC3255511058","MoradabadHub_MRD_PL","MotherHub_YKB","2023-11-23T13:16:52.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","OIPC0009593602","OIPC0009593602","DasnaHub_DEL_PL","MotherHub_YKB","2023-11-23T08:39:22.000+05:30","2023-12-02T15:00:00.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","B-81114591898498256","FMPC3257297531","UttamNagarHub_DEL_PL","MotherHub_YKB","2023-11-23T13:08:05.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","E-68171283767740353","FMPC3257498360","BilaspurHub_DRH_PL","MotherHub_YKB","2023-11-23T13:10:10.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_GUW","ECONOMY","00:00:00","E-70866817670667930","FMPC3249934835","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-22T07:50:12.000+05:30","2023-12-10T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","12:30:00","A-58733200979647156","FMPC3257999860","Alipur_DEL_PL","MotherHub_YKB","2023-11-23T13:05:48.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","D-6463601898918695","FMPC3256552296","YamunaNagarHub_YNR_PL","MotherHub_YKB","2023-11-23T13:05:27.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_HRN","ECONOMY","02:00:00","H-72940739029478720","FMPP2020576608","BawanaHub_DEL_PL","MotherHub_YKB","2023-11-22T01:36:16.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","BeldangaHub_BEB","ECONOMY","05:00:00","D-36676999864196884","FMPP2020756732","YamunaNagarHub_YNR_PL","MotherHub_YKB","2023-11-23T12:12:21.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","C-26514490063590712","FMPC3258621465","Pitampurahub_DEL_PL","MotherHub_YKB","2023-11-23T14:14:49.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","DwarkaGujaratHub_DWK","ECONOMY","16:00:00","S8541315763","FMPP2021927147","BilaspurHub_DRH_PL","MotherHub_YKB","2023-11-23T14:15:52.000+05:30","2023-11-27T02:59:00.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","G-29876993697908824","FMPC3258814467","VasundharaHub_DEL_PL","MotherHub_YKB","2023-11-23T10:20:06.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","F-71358048146113021","FMPC3259225312","Britania_DEL_PL","MotherHub_YKB","2023-11-23T10:55:00.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","VxpressGovindpurODH_DBD","ECONOMY","03:00:00","C-26365367254679894","FMPP2019778377","MeerutHub_PL","MotherHub_YKB","2023-11-23T12:24:13.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_NAG_BTS","ECONOMY","00:00:00","D-67879985792341003","FMPP2016642366","MoradabadHub_MRD_PL","MotherHub_YKB","2023-11-23T03:10:35.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","D-8271305599520102","FMPC3258267330","SonepatHub_SOP_PL","MotherHub_YKB","2023-11-23T13:12:56.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","RaiganjHub_RGJ","ECONOMY","06:00:00","B-64584302129484201","FMPC3255433352","RoorkeeHub_HRD_PL","MotherHub_YKB","2023-11-23T10:26:00.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","FarrakaHub_NFK","ECONOMY","06:00:00","H-23868873395217126","FMPP2019392437","AshokviharHub_DEL_PL","MotherHub_YKB","2023-11-23T08:00:50.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","B-81529602655392379","FMPP2022361191","ShalimarGardenHub_DEL_PL","MotherHub_YKB","2023-11-23T12:27:30.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","A-81413636880323555","FMPC3259105527","Motibaghhub_DEL_PL","MotherHub_YKB","2023-11-23T03:57:33.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_GUW","ECONOMY","00:00:00","E-7877162095527161","FMPC3249931833","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-22T07:50:12.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_HRN","ECONOMY","02:00:00","E-36849995146180654","FMPC3257294105","NarelaHub_DEL_PL","MotherHub_YKB","2023-11-23T10:06:30.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","VxpressSindriODH_SIN","ECONOMY","03:00:00","B-72999124912907106","FMPC3257943050","DasnaHub_DEL_PL","MotherHub_YKB","2023-11-23T12:06:39.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","C-58681064177775612","FMPC3255681185","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-23T15:51:53.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","F-27040503738537961","FMPC3258642745","PanipatHub_PPT_PL","MotherHub_YKB","2023-11-23T13:25:10.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","LoadshareAndalSplitODH_DGP","ECONOMY","03:00:00","G-58625207975826953","FMPC3257356708","PrahladPur_DEL_PL","MotherHub_YKB","2023-11-23T09:36:42.000+05:30","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","A-9782462867324806","FMPC3257746704","BudhViharHub_DEL_PL","MotherHub_YKB","2023-11-23T03:13:29.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","E-64666572582748095","FMPC3258078652","ShalimarGardenHub_DEL_PL","MotherHub_YKB","2023-11-23T12:23:10.000+05:30","2023-12-04T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","G-26447575462851401","FMPP2021950181","PanipatHub_PPT_PL","MotherHub_YKB","2023-11-23T13:15:25.000+05:30","2023-12-07T02:59:59.000+05:30"
"MotherHub_YKB","DomkolHub_MBB","ECONOMY","05:00:00","A-26521808630498908","FMPC3258751638","Firozabad_FZD_PL","MotherHub_YKB","2023-11-23T12:06:55.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","D-47390016131876047","FMPC3255936631","RanibaghHub_DEL_PL","MotherHub_YKB","2023-11-23T03:05:31.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","CABTJhariaODH_DBD","ECONOMY","03:00:00","E-26503296523666352","FMPC3257447496","MeerutHub_PL","MotherHub_YKB","2023-11-23T12:30:40.000+05:30","2023-11-28T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","E-26578271908085424","FMPC3258977427","PaharganjHub_DEL_PL","MotherHub_YKB","2023-11-23T09:31:08.000+05:30","2023-12-05T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PLS","ECONOMY","21:00:00","B-6516057179986424","FMPC3255801266","RoorkeeHub_HRD_PL","MotherHub_YKB","2023-11-23T10:56:04.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","VxpressBurnpurODH_ASN","ECONOMY","03:00:00","E-8225771032001080","FMPC3256467851","Rohinihub_DEL_PL","MotherHub_YKB","2023-11-23T05:22:09.000+05:30","2023-11-26T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_HJR","ECONOMY","19:00:00","G-64641634063254559","FMPC3258684285","PanipatHub_PPT_PL","MotherHub_YKB","2023-11-23T12:34:57.000+05:30","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","VxpressGovindpurODH_DBD","ECONOMY","03:00:00","D-75105680965659780","FMPC3257498085","BudhViharHub_DEL_PL","MotherHub_YKB","2023-11-23T08:39:42.000+05:30","2023-11-27T02:59:59.000+05:30"
