"bag_created_time","bag_id","tracking_id_ekart","seal_id","bag_facility_source_name","processing_station_current","bag_facility_current_name","bag_status"
"2023-11-21T01:59:00.000+05:30","EIXASNT-660827577",50,"SLC40462007-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EJRHTZR-1393554",59,"SLC40462358-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EPNQPNQ-663457955-1372",53,"SLC40462351-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUHLT-660899722",40,"SLC41268213-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EGAUNLB-1412749",35,"SLC40977364-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EBOMKMI-660882869",27,"SLC40977384-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUCNP-660939109",53,"SLC41378648-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EGURJJH-2844942-1558",3,"SLC41377800-23","MotherHub_YKB","MultitierSortation1","MotherHub_JJH","TERMINATED"
"2023-11-21T01:59:00.000+05:30","ESHLSLG-1433769",51,"SLC40976408-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EGURJJH-2844942-1558",1,"SLC41377800-23","MotherHub_YKB","M1Station1","MotherHub_JJH","TERMINATED"
"2023-11-21T01:59:00.000+05:30","EKOLKHT-1688877",48,"SLC40956506-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EIXRJKD-2657508-1339",50,"SLC41268126-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EIXRCTR-1577709",27,"SLC41268137-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EPNQIDP-660726471",45,"SLC40976200-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EBBICGT-1635863",41,"SLC41379530-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EAJLLGL-1551677",42,"SLC41269903-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EBBISRO-1534636",50,"SLC41377826-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUULB-5964702-1527",45,"SLC41269092-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUBMC-1499722",32,"SLC41268968-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EJRHTOK-660818757",31,"SLC40975645-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ENAGGDI-1473675",37,"SLC40975425-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EPATSOU-1488654",40,"SLB15300227-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUBRG-1554870",39,"SLC41267749-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EIXRKNK-660854815",45,"SLC41379965-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUKXZ-300619",31,"SLC41379201-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ESBGSBG-1547674",50,"SLB15300232-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EPATSOU-1488653",30,"SLC41378233-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EBIHPRN-660904122",60,"SLC40977358-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUHLD-660893804",44,"SLC41377925-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EDMCDMC-1548642",39,"SLC40977361-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EJRHJRH-660932130",32,"SLC41269972-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EDGNDGN-660814705",36,"SLC40975642-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EMGIMGI-660831803",44,"SLC40976649-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ERACRAC-266815-1687",65,"SLC41268183-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EPATBTS-4839148-1363",45,"SLC41377763-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ESTVVSH-1697168",58,"SLC41348881-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EDELKNN-660894238",45,"SLC40462368-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EPATMDH-1612685",50,"SLC41379845-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EJLRJBL-660902151",48,"SLC40975576-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUMNK-1533849",60,"SLC41268144-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EINDIDO-2006951-1332",38,"SLC41470949-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EJLRGAD-1575619",55,"SLC40461673-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EGURJJH-2844942-1558",1,"SLC41377800-23","MotherHub_YKB","M1Station5","MotherHub_JJH","TERMINATED"
"2023-11-21T01:59:00.000+05:30","ECCUHBA-1446834",41,"SLC41379756-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUSKB-660898980",49,"SLC41269021-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EBBINYG-660848778",44,"SLC41379285-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EBBIBHM-1647097",37,"SLC41378563-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EBDQAKT-660903117",29,"SLC41269410-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EBBIKDG-660919124",45,"SLC41377959-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EPATBRL-1447544",27,"SLC40976654-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EIXABGH-660745602",47,"SLC40975644-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUULB-5969502-1524",30,"SLC41379560-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EBBICTS-1543938",38,"SLC41378594-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EIXRKNT-660836718",44,"SLC41377905-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EGURJJH-2844942-1558",4,"SLC41377800-23","MotherHub_YKB","M1Station15","MotherHub_JJH","TERMINATED"
"2023-11-21T01:59:00.000+05:30","ERDPLDA-1527791",45,"SLC40956588-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EPNQSGV-1439697",41,"SLC41269932-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUBZN-461630",55,"SLC41377884-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EAHDABD-2640948-1276",50,"SLC41378031-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EBIHMBI-660902006",40,"SLC41377773-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","ECCUDDM-1737120",38,"SLC41379472-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T01:59:00.000+05:30","EVRVVRV-660837824",42,"SLB15300224-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBIHKIR-660880992",52,"SLC40462453-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EAMDPOR-660823714",27,"SLC41379898-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ERAICHG-2447855-1287",40,"SLC40977304-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EGAUBGG-660870964",70,"SLC40462249-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EJRHGLG-1310392",52,"SLC40977191-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EKOLGAR-660985207",49,"SLC41269030-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EKOLHRN-2714533-1530",60,"SLB15300591-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EGAUPLS-1304980-1368",72,"SLC40462282-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EMUMKAA-660854739",49,"SLC40977083-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBOMCLL-660903999",49,"SLC40462398-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EGAUMLG-660900927",48,"SLC41268430-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ENNDNND-1735729",53,"SLC41268792-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EYTMYTM-660851793",39,"SLC40462413-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EAMDQGR-660896218",55,"SLB15300215-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EMUMSAI4-3705610-1375",33,"SLC40976888-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPATBTS-4841793-1365",75,"SLC41377730-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPATBTS-4840146-1366",36,"SLC40462117-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EINDIDO-2005014-1333",47,"SLC40975751-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPATHJR-752639-1319",1,"SLC40957436-23","MotherHub_YKB","VStation9","MotherHub_YKB","CLOSED"
"2023-11-21T02:04:00.000+05:30","EINDIDO-1999335-1334",48,"SLC40462132-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBHUCUT-3594619-1304",70,"SLC41377511-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ERTLRTL-660863822",56,"SLC40976894-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EIXRGLM-1697251",45,"SLC41379983-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EIXRRKR-419516",30,"SLC41268200-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBTLBTL-660793588",42,"SLC41269997-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EJAAJAA-1475552",46,"SLC41269346-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ERDPDEB-660874786",28,"SLC41267725-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EGAUAZR-1504765",38,"SLC41268721-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBBUBHI-660807663",58,"SLC40977088-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EJRHMAJ-1152228",34,"SLC41478710-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EINDIDO-2002119-1333",50,"SLC40462037-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EKOLHRN-2719695-1529",43,"SLC41378655-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ERXLRXL-660721836",34,"SLC40975334-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPATSMH-1333385",45,"SLC41378022-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBOMCHB-660895993",43,"SLC40975755-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EKWAKWA-660853815",42,"SLB15301128-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBOMSRI-660821654",36,"SLC41269938-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPATBTS-4840928-1363",41,"SLC41268482-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EIXUHSL-229453",38,"SLC41268753-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ECCURGT-660893928",29,"SLC41267795-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBAGSIL-2542136-1380",56,"SLC40977376-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBIHCPR-660901909",52,"SLC41268782-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBBIBPO-660892043",60,"SLB15267051-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EGAUGUW-3392815-1316",60,"SLC41268711-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPNQSTP-660897173",54,"SLC41349492-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ECCUTOG-1749817",36,"SLC41379520-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBBIKUD-660841753",35,"SLC41379561-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EJLRSIH-1552592",40,"SLC40977008-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EDMCDMC-1549604",45,"SLC40977035-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EIXRLAD-660792679",55,"SLC41377955-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPATBGH-450534",56,"SLC40977082-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPATZMP-528786",34,"SLC40977012-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ECCUULB-5968441-1525",50,"SLC40956494-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPATHJR-752639-1319",59,"","MotherHub_YKB","VStation9","MotherHub_YKB","CLOSED"
"2023-11-21T02:04:00.000+05:30","ERACRAC-267223-1686",50,"SLC40957414-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EVNEVNE-660821697",37,"SLC41269999-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EIXBNMI-1368361",58,"SLC40975236-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPATBTS-4838231-1365",60,"SLC41377756-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ECCUIXB-660919168",57,"SLC41269998-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ECCUPTI-1446695",35,"SLC41377974-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBDQDHD-1428565",32,"SLC41379848-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EJLRJBL-660904221",44,"SLC40975843-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ERAJLLP-660842734",35,"SLB15300204-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EAHDABD-2636103-1279",38,"SLC41269307-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EIXRGMA-660751583",35,"SLC41379933-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ESHCSHC-660877888",55,"SLC41377781-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ECCUNDN-1544820",47,"SLC41378582-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ECHCCHC-660860939",43,"SLC41379404-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EIXBCCB-1419498",68,"SLC40975400-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ECCUTAK-1417712",58,"SLB15300465-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ECCUMDN-660891942",62,"SLC41377850-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBOMMIR-660890068",37,"SLC40975753-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EDELDNR-660807799",50,"SLC40462400-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EPATMDH-1609697",52,"SLC41378084-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EBHOPPY-1393444",48,"SLC40462035-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ECCUPBM-1495676",46,"SLC41379272-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","ERDPADL-1535872",40,"SLC41379609-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:04:00.000+05:30","EGAUPBL-660852912",57,"SLC40976639-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EPATMFF-1514704",37,"SLC41348861-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EGAURNG-1369479",42,"SLC41269967-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EDSPDSP-660857862",55,"SLC41377535-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EBOMJLN-660855685",1,"VSC30015938-21","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ERDPAST-1524837",59,"SLC40956528-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EGURJJH-2844944-1559",2,"SLC41378228-23","MotherHub_YKB","M1Station23","MotherHub_JJH","TERMINATED"
"2023-11-21T02:09:00.000+05:30","EBBICTK-660942038",55,"SLC41377646-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EKOLHRN-2718698-1530",40,"SLB15265502-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EGAUGLP-660855875",50,"SLC41268343-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ENAGNRI-1433635",53,"SLC40462241-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ECCUBAC-660870947",45,"SLC41268240-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ECCUGNG-497593",30,"SLC41377980-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EBHUCUT-3594620-1302",45,"SLC41268146-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EBOMCRR-660934172",54,"SLC41348041-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EIXBMDH-272268",52,"SLC41349826-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ECCUHBA-1450895",45,"SLB15300531-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EGURJJH-2844944-1559",9,"SLC41378228-23","MotherHub_YKB","M1Station21","MotherHub_JJH","TERMINATED"
"2023-11-21T02:09:00.000+05:30","ECCUBGL-1493657",56,"SLC41379256-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ERXLRXL-660717869",36,"SLC40975754-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EIXUSMP-1657692",45,"SLC40977194-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EHJPHJP-660805642",48,"SLC40462280-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ERAIKDN-1272260",33,"SLC41349809-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ESTVSAC-1370442",36,"SLC40977192-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ECCUNIM-1548774",35,"SLC41268974-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ECCULGL-660879003",35,"SLB15300880-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ETEZMGN-279389",35,"SLC40462032-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EBBIKTR-1429864",48,"SLC41268310-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EBBIPNK-1432673",35,"SLC41377916-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ETEZGAU-1367496",51,"SLC40462394-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EBBICTK-660940050",36,"SLC41379518-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EGURJJH-2844944-1559",1,"SLC41378228-23","MotherHub_YKB","VStation8-replica-2","MotherHub_JJH","TERMINATED"
"2023-11-21T02:09:00.000+05:30","EGAUMZA-1486681",54,"SLC41348008-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EAMDBHJ-660890011",45,"SLC41378082-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EBBIPTN-1236325",38,"SLC40976839-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EGURJJH-2844944-1559",10,"SLC41378228-23","MotherHub_YKB","MultitierSortation1","MotherHub_JJH","TERMINATED"
"2023-11-21T02:09:00.000+05:30","EAMDMAN-660909979",40,"SLC41269354-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","ETEZGAU-1373523",41,"SLC40976890-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EIXRJKD-2659540-1339",45,"SLC41269206-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EBHUCUT-3594621-1303",71,"SLC41379559-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EGURJJH-2844944-1559",1,"SLC41378228-23","MotherHub_YKB","M1Station28","MotherHub_JJH","TERMINATED"
"2023-11-21T02:09:00.000+05:30","EBOMFRT-660847702",26,"SLC41268766-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
"2023-11-21T02:09:00.000+05:30","EGAUGUW-3387007-1316",40,"SLC40977391-23","MotherHub_YKB","","MotherHub_YKB","IN_TRANSIT"
