"shipment_facility_current_name","tracking_id_ekart","shipment_status","bag_type_ph","bag_id","shipment_facility_source_name","bag_facility_source_name","fact_updated_at","bag_facility_source_name_1"
"MotherHub_YKB","FMPC3252384439","sorted","","","MotherHub_YKB","","2023-11-21T17:52:23.000+05:30",""
"MotherHub_YKB","FMPC3243046599","sorted","ZO","PH-ZO-DELYKB-30447520","MotherHub_YKB","SangamviharHub_DEL_PL","2023-11-17T15:44:02.000+05:30","SangamviharHub_DEL_PL"
"MotherHub_YKB","FMPC3253833634","sorted","ZO","PH-ZO-DELYKB-30632207","MotherHub_YKB","RewariHub_RWR_PL","2023-11-21T23:05:52.000+05:30","RewariHub_RWR_PL"
"MotherHub_YKB","FMPP2020848225","sorted","B5","PH-B5-DELYKB-30655078","MotherHub_YKB","BijwasanHub_DEL_PL","2023-11-21T23:40:51.000+05:30","BijwasanHub_DEL_PL"
"MotherHub_YKB","FMPP2017783901","sorted","B5","PH-B5-DELYKB-30628293","MotherHub_YKB","Firozabad_FZD_PL","2023-11-21T14:02:12.000+05:30","Firozabad_FZD_PL"
"MotherHub_YKB","PTMP0000824960","sorted","B5","PH-B5-DELYKB-30617167","MotherHub_YKB","HapurHub_HPU_PL","2023-11-22T00:35:35.000+05:30","HapurHub_HPU_PL"
"MotherHub_YKB","FMPC3242186546","sorted","ZO","PH-ZO-DELYKB-30253145","MotherHub_YKB","MayurVihar_DEL_PL","2023-11-16T10:09:49.000+05:30","MayurVihar_DEL_PL"
"MotherHub_YKB","FMPC3254499803","sorted","ZO","PH-ZO-DELYKB-30577996","MotherHub_YKB","RoorkeeHub_HRD_PL","2023-11-22T00:24:45.000+05:30","RoorkeeHub_HRD_PL"
"MotherHub_YKB","FMPC3253192287","sorted","B5","PH-B5-DELYKB-30632239","MotherHub_YKB","DehradunHub_DED_PL","2023-11-22T00:09:10.000+05:30","DehradunHub_DED_PL"
"MotherHub_YKB","FMPC3221020458","sorted","","EPNQSTP-660895124","MotherHub_YKB","WarjeHub_PUNE","2023-11-20T13:30:50.000+05:30","WarjeHub_PUNE"
"MotherHub_YKB","FMPC3228147236","sorted","ZO","PH-ZO-DELYKB-30280856","MotherHub_YKB","PaharganjHub_DEL_PL","2023-11-18T21:29:55.000+05:30","PaharganjHub_DEL_PL"
"MotherHub_YKB","FMPC3253346924","sorted","B5","PH-B5-DELYKB-30612393","MotherHub_YKB","Rohinihub_DEL_PL","2023-11-21T09:27:01.000+05:30","Rohinihub_DEL_PL"
"MotherHub_YKB","FMPC3237723872","sorted","ZO","PH-ZO-DELYKB-30102409","MotherHub_YKB","WelcomeHub_DEL_PL","2023-11-14T10:46:29.000+05:30","WelcomeHub_DEL_PL"
"MotherHub_YKB","FMPC3253770694","sorted","","EBBISDG-660809635","MotherHub_YKB","MotherHub_YKB","2023-11-22T01:29:36.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPC3250040976","sorted","B5","PH-B5-DELYKB-30620443","MotherHub_YKB","ChanakyapuriHub_DEL_PL","2023-11-21T13:54:12.000+05:30","ChanakyapuriHub_DEL_PL"
"MotherHub_YKB","MYEP1007192754","sorted","B5","PH-B5-DELYKB-30624003","MotherHub_YKB","SonepatHub_SOP_PL","2023-11-21T13:55:26.000+05:30","SonepatHub_SOP_PL"
"MotherHub_YKB","FMPC3252111770","sorted","","ERACRAC-267216-1686","MotherHub_YKB","MotherHub_YKB","2023-11-22T00:06:30.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPP2019227557","sorted","ZO","PH-ZO-DELYKB-30619387","MotherHub_YKB","NajafgarhHub_DEL_PL","2023-11-21T08:30:18.000+05:30","NajafgarhHub_DEL_PL"
"MotherHub_YKB","FMPC3254304599","sorted","","EBIHSSM-660886917","MotherHub_YKB","MotherHub_YKB","2023-11-22T01:30:09.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPP2020452206","sorted","B5","PH-B5-DELYKB-30643933","MotherHub_YKB","BijwasanHub_DEL_PL","2023-11-22T00:22:39.000+05:30","BijwasanHub_DEL_PL"
"MotherHub_YKB","FMPC3249883390","sorted","ZO","PH-ZO-DELYKB-30600369","MotherHub_YKB","GwaliorHub_GWL_PL","2023-11-20T10:25:50.000+05:30","GwaliorHub_GWL_PL"
"MotherHub_YKB","FMPP2013273858","sorted","B3","PH-B3-FRKGGN-3897335","Motherhub_GGN","HissarHub_HSS_PL","2023-11-21T23:52:25.000+05:30","HissarHub_HSS_PL"
"MotherHub_YKB","FMPC3254119973","sorted","ZO","PH-ZO-DELYKB-30332040","MotherHub_YKB","RohtakHub_ROH_PL","2023-11-21T23:05:30.000+05:30","RohtakHub_ROH_PL"
"MotherHub_YKB","FMPC3236424557","sorted","ZO","PH-ZO-DELYKB-30404671","MotherHub_YKB","NehruPlaceHub_DEL_PL","2023-11-14T10:03:19.000+05:30","NehruPlaceHub_DEL_PL"
"MotherHub_YKB","FMPC3239354734","sorted","ZO","PH-ZO-DELYKB-30251995","MotherHub_YKB","MayurVihar_DEL_PL","2023-11-20T21:10:57.000+05:30","MayurVihar_DEL_PL"
"MotherHub_YKB","FMPC3253804335","sorted","ZO","PH-ZO-DELYKB-30611024","MotherHub_YKB","PrahladPur_DEL_PL","2023-11-21T10:18:55.000+05:30","PrahladPur_DEL_PL"
"MotherHub_YKB","FMPP2018468239","sorted","B5","PH-B5-DELYKB-30018982","MotherHub_YKB","AmrohaHub_AOA_PL","2023-11-22T00:55:54.000+05:30","AmrohaHub_AOA_PL"
"MotherHub_YKB","FMPC3248742082","sorted","ZO","PH-ZO-DELYKB-30344983","MotherHub_YKB","CABTJalandharOPH_JLR_PL","2023-11-21T08:05:03.000+05:30","CABTJalandharOPH_JLR_PL"
"MotherHub_YKB","FMPC3248437276","sorted","ZO","PH-ZO-DELYKB-30537344","MotherHub_YKB","IPextension_DEL_PL","2023-11-19T13:46:59.000+05:30","IPextension_DEL_PL"
"MotherHub_YKB","FMPP2020576698","sorted","ZO","PH-ZO-DELYKB-30644116","MotherHub_YKB","BijwasanHub_DEL_PL","2023-11-21T23:42:36.000+05:30","BijwasanHub_DEL_PL"
"MotherHub_YKB","SDLC1026024089","sorted","","ERAICHG-2451447","MotherHub_YKB","JunagarhHub_JNR","2023-11-21T13:28:46.000+05:30","JunagarhHub_JNR"
"MotherHub_YKB","FMPC3253217679","sorted","B5","PH-B5-DELYKB-30607951","MotherHub_YKB","Chhatarpur_DEL_PL","2023-11-21T14:03:56.000+05:30","Chhatarpur_DEL_PL"
"MotherHub_YKB","FMPC3254614897","sorted","B5","PH-B5-DELYKB-30632755","MotherHub_YKB","MathuraHub_MTH_PL","2023-11-22T00:12:57.000+05:30","MathuraHub_MTH_PL"
"MotherHub_YKB","FMPC3240173640","sorted","ZO","PH-ZO-DELYKB-30460628","MotherHub_YKB","NehruPlaceHub_DEL_PL","2023-11-16T07:55:37.000+05:30","NehruPlaceHub_DEL_PL"
"MotherHub_YKB","FMPC3252191795","sorted","ZO","PH-ZO-DELYKB-30635204","MotherHub_YKB","RATIAODH_RTA_PL","2023-11-22T01:28:56.000+05:30","RATIAODH_RTA_PL"
"MotherHub_YKB","FMPC3251995493","sorted","ZO","PH-ZO-DELYKB-30539218","MotherHub_YKB","Ramaroadhub_DEL_PL","2023-11-20T08:54:55.000+05:30","Ramaroadhub_DEL_PL"
"MotherHub_YKB","FMPC3241274865","sorted","ZO","PH-ZO-DELYKB-30455296","MotherHub_YKB","IPextension_DEL_PL","2023-11-16T04:45:14.000+05:30","IPextension_DEL_PL"
"MotherHub_YKB","FMPC3251483092","sorted","B6","PH-B6-DELDIC-2113948","Motherhub_DIC","DehradunHub_DED_PL","2023-11-22T00:43:41.000+05:30","DehradunHub_DED_PL"
"MotherHub_YKB","FMPP2019595533","sorted","ZO","PH-ZO-DELYKB-29443614","MotherHub_YKB","AligarhHub_ALG_PL","2023-11-21T18:13:23.000+05:30","AligarhHub_ALG_PL"
"MotherHub_YKB","FMPP2016526020","sorted","B3","PH-B3-DELYKBF-4015965","MotherHub_YKB_Flex","CABTJalandharOPH_JLR_PL","2023-11-21T13:39:03.000+05:30","CABTJalandharOPH_JLR_PL"
"MotherHub_YKB","FMPP2017885220","sorted","ZO","PH-ZO-DELYKB-30390806","MotherHub_YKB","ShahdaraHub_DEL_PL","2023-11-20T08:54:42.000+05:30","ShahdaraHub_DEL_PL"
"MotherHub_YKB","FMPC3225695101","sorted","","EPNQSTP-660895124","MotherHub_YKB","WarjeHub_PUNE","2023-11-20T13:30:50.000+05:30","WarjeHub_PUNE"
"MotherHub_YKB","FMPC3250012916","sorted","ZO","PH-ZO-DELYKB-30497504","MotherHub_YKB","GwaliorHub_GWL_PL","2023-11-21T23:07:38.000+05:30","GwaliorHub_GWL_PL"
"MotherHub_YKB","FMPC3252299267","sorted","B5","PH-B5-DELYKB-30588494","Motherhub_GGN","HissarHub_HSS_PL","2023-11-21T17:36:02.000+05:30","HissarHub_HSS_PL"
"MotherHub_YKB","FMPC3246488147","sorted","ZO","PH-ZO-DELYKB-30434511","MotherHub_YKB","IPextension_DEL_PL","2023-11-18T03:42:44.000+05:30","IPextension_DEL_PL"
"MotherHub_YKB","FMPC3247447825","sorted","ZO","PH-ZO-DELYKB-30532655","MotherHub_YKB","CanttHissarHub_HSS_PL","2023-11-18T16:43:30.000+05:30","CanttHissarHub_HSS_PL"
"MotherHub_YKB","FMPC3237521205","sorted","ZO","PH-ZO-DELYKB-30442666","MotherHub_YKB","RanibaghHub_DEL_PL","2023-11-15T12:30:32.000+05:30","RanibaghHub_DEL_PL"
"MotherHub_YKB","FMPC3252900069","sorted","","EBBISDG-660809635","MotherHub_YKB","MotherHub_YKB","2023-11-22T00:07:08.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPC3253770542","sorted","ZO","PH-ZO-DELYKB-30604768","MotherHub_YKB","PaharganjHub_DEL_PL","2023-11-21T12:59:41.000+05:30","PaharganjHub_DEL_PL"
"MotherHub_YKB","FMPC3220258109","sorted","ZO","PH-ZO-DELYKB-30117263","MotherHub_YKB","NoidaHub_DEL_PL","2023-11-20T21:12:45.000+05:30","NoidaHub_DEL_PL"
"MotherHub_YKB","FMPC3252247844","sorted","ZO","PH-ZO-DELYKB-30602747","MotherHub_YKB","ShahdaraHub_DEL_PL","2023-11-21T08:45:56.000+05:30","ShahdaraHub_DEL_PL"
"MotherHub_YKB","FMPP2019644061","sorted","B5","PH-B5-DELYKB-30582858","MotherHub_YKB","KarolbaghHub_DEL_PL","2023-11-21T17:25:12.000+05:30","KarolbaghHub_DEL_PL"
"MotherHub_YKB","FMPP2013427408","sorted","B3","PH-B3-DELYKBF-4795992","MotherHub_YKB_Flex","NarnaulHub_NNL_PL","2023-11-19T13:41:47.000+05:30","NarnaulHub_NNL_PL"
"MotherHub_YKB","FMPC3212308380","sorted","","EGURJJH-2773675","MotherHub_YKB","CABTSeluODH_SLU","2023-11-22T01:15:06.000+05:30","CABTSeluODH_SLU"
"MotherHub_YKB","FMPP2016760402","sorted","ZO","PH-ZO-DELYKB-30497504","MotherHub_YKB","GwaliorHub_GWL_PL","2023-11-21T23:07:38.000+05:30","GwaliorHub_GWL_PL"
"MotherHub_YKB","FMPC3253142868","sorted","B5","PH-B5-DELYKB-30564725","MotherHub_YKB","Rohinihub_DEL_PL","2023-11-21T07:34:30.000+05:30","Rohinihub_DEL_PL"
"MotherHub_YKB","FMPC3254233911","sorted","","EBBISDG-660809635","MotherHub_YKB","MotherHub_YKB","2023-11-22T01:24:06.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPP2013967139","sorted","ZO","PH-ZO-DELYKB-30421643","MotherHub_YKB","DasnaHub_DEL_PL","2023-11-18T13:54:56.000+05:30","DasnaHub_DEL_PL"
"MotherHub_YKB","FMPC3255178540","sorted","B5","PH-B5-DELYKB-30643936","MotherHub_YKB","BijwasanHub_DEL_PL","2023-11-22T00:04:16.000+05:30","BijwasanHub_DEL_PL"
"MotherHub_YKB","FMPP2004940597","sorted","","EIDRMHW-1653861","MotherHub_YKB","SouthtukoganjHub_IDR","2023-11-17T09:46:49.000+05:30","SouthtukoganjHub_IDR"
"MotherHub_YKB","FMPP2015140199","sorted","ZO","PH-ZO-DELYKB-30489048","MotherHub_YKB","WelcomeHub_DEL_PL","2023-11-18T09:12:47.000+05:30","WelcomeHub_DEL_PL"
"MotherHub_YKB","FMPC3252170790","sorted","ZO","PH-ZO-DELYKB-30635204","MotherHub_YKB","RATIAODH_RTA_PL","2023-11-22T01:28:56.000+05:30","RATIAODH_RTA_PL"
"MotherHub_YKB","FMPC3252610891","sorted","ZO","PH-ZO-DELYKB-30577996","MotherHub_YKB","RoorkeeHub_HRD_PL","2023-11-22T00:24:45.000+05:30","RoorkeeHub_HRD_PL"
"MotherHub_YKB","FMPP2003815464","sorted","B5","PH-B5-DELYKB-30231474","MotherHub_YKB","HissarHub_HSS_PL","2023-11-12T14:51:41.000+05:30","HissarHub_HSS_PL"
"MotherHub_YKB","FMPC3243710969","sorted","B5","PH-B5-DELYKB-30493983","MotherHub_YKB","PrahladPur_DEL_PL","2023-11-18T00:21:10.000+05:30","PrahladPur_DEL_PL"
"MotherHub_YKB","FMPP2017903582","sorted","ZO","PH-ZO-DELYKB-30604467","MotherHub_YKB","PaharganjHub_DEL_PL","2023-11-21T12:59:43.000+05:30","PaharganjHub_DEL_PL"
"MotherHub_YKB","FMPC3251687781","sorted","ZO","PH-ZO-DELYKB-30557966","MotherHub_YKB","CABTJalandharOPH_JLR_PL","2023-11-21T23:31:31.000+05:30","CABTJalandharOPH_JLR_PL"
"MotherHub_YKB","FMPC3249704491","sorted","","EBBISDG-660809635","MotherHub_YKB","MotherHub_YKB","2023-11-22T01:26:07.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPC3247805201","sorted","ZO","PH-ZO-DELYKB-30498688","MotherHub_YKB","GwaliorHub_GWL_PL","2023-11-19T19:36:33.000+05:30","GwaliorHub_GWL_PL"
"MotherHub_YKB","FMPC3250286204","sorted","ZO","PH-ZO-DELYKB-30497500","MotherHub_YKB","GwaliorHub_GWL_PL","2023-11-21T23:07:50.000+05:30","GwaliorHub_GWL_PL"
"MotherHub_YKB","FMPC3256054159","sorted","ZO","PH-ZO-DELYKB-30644800","MotherHub_YKB","BijwasanHub_DEL_PL","2023-11-21T23:00:06.000+05:30","BijwasanHub_DEL_PL"
"MotherHub_YKB","FMPC3253493919","sorted","","EKNEKNE-660797660","MotherHub_YKB","MotherHub_YKB","2023-11-22T01:28:04.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPC3253788690","sorted","B5","PH-B5-DELYKB-30636079","MotherHub_YKB","RohtakHub_ROH_PL","2023-11-21T21:07:08.000+05:30","RohtakHub_ROH_PL"
"MotherHub_YKB","FMPC3252286434","sorted","B5","PH-B5-DELYKB-30626802","MotherHub_YKB","MathuraHub_MTH_PL","2023-11-21T21:08:51.000+05:30","MathuraHub_MTH_PL"
"MotherHub_YKB","FMPC3190886402","sorted","","EDELJKS-664857686-552","Motherhub_JKS","MotherHub_YKB","2023-11-17T22:15:16.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPP2016780567","sorted","B3","PH-B3-DELYKBF-4814305","MotherHub_YKB_Flex","SangamviharHub_DEL_PL","2023-11-21T13:40:09.000+05:30","SangamviharHub_DEL_PL"
"MotherHub_YKB","FMPC3241228608","sorted","ZO","PH-ZO-DELYKB-30408552","MotherHub_YKB","RohtakHub_ROH_PL","2023-11-19T07:48:41.000+05:30","RohtakHub_ROH_PL"
"MotherHub_YKB","FMPP2018616046","sorted","B5","PH-B5-DELYKB-30571994","MotherHub_YKB","MeerutHub_PL","2023-11-22T01:28:35.000+05:30","MeerutHub_PL"
"MotherHub_YKB","FMPP2016530008","sorted","B3","PH-B3-DELYKBF-4015965","MotherHub_YKB_Flex","CABTJalandharOPH_JLR_PL","2023-11-21T13:39:09.000+05:30","CABTJalandharOPH_JLR_PL"
"MotherHub_YKB","FMPP2017667089","sorted","","EAHDABD-2640963-1555","MotherHub_YKB","MotherHub_YKB","2023-11-21T16:26:47.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPC3255655810","sorted","ZO","PH-ZO-DELYKB-30642676","MotherHub_YKB","BijwasanHub_DEL_PL","2023-11-21T23:53:29.000+05:30","BijwasanHub_DEL_PL"
"MotherHub_YKB","SRTC1356702839","sorted","ZO","PH-ZO-DELYKB-30632248","MotherHub_YKB","DehradunHub_DED_PL","2023-11-22T01:29:38.000+05:30","DehradunHub_DED_PL"
"MotherHub_YKB","FMPP2011137212","sorted","B5","PH-B5-DELYKB-30386684","MotherHub_YKB","PaharganjHub_DEL_PL","2023-11-16T07:12:12.000+05:30","PaharganjHub_DEL_PL"
"MotherHub_YKB","FMPP2019239070","sorted","B5","PH-B5-DELYKB-30635174","MotherHub_YKB","PrahladPur_DEL_PL","2023-11-21T09:21:04.000+05:30","PrahladPur_DEL_PL"
"MotherHub_YKB","FMPP2019311206","sorted","B5","PH-B5-DELYKB-30630113","MotherHub_YKB","YamunaNagarHub_YNR_PL","2023-11-21T23:10:25.000+05:30","YamunaNagarHub_YNR_PL"
"MotherHub_YKB","FMPC3253637402","sorted","B6","PH-B6-DELDIC-2138663","Motherhub_DIC","YamunaNagarHub_YNR_PL","2023-11-21T23:53:31.000+05:30","YamunaNagarHub_YNR_PL"
"MotherHub_YKB","FMPP2011446455","sorted","","EGURJJH-2845443","MotherHub_YKB","BhoreHub_GOG","2023-11-21T14:45:51.000+05:30","BhoreHub_GOG"
"MotherHub_YKB","FMPC3253010453","sorted","ZO","PH-ZO-DELYKB-30599485","MotherHub_YKB","MeerutHub_PL","2023-11-21T14:30:32.000+05:30","MeerutHub_PL"
"MotherHub_YKB","FMPC3228910807","sorted","ZO","PH-ZO-DELYKB-30340618","MotherHub_YKB","HaridwarHub_HRD_PL","2023-11-12T14:00:17.000+05:30","HaridwarHub_HRD_PL"
"MotherHub_YKB","FMPC3189948367","sorted","","EGURJJH-2848830","MotherHub_YKB","CABTSosyoCircleODH_STV","2023-11-21T12:34:57.000+05:30","CABTSosyoCircleODH_STV"
"MotherHub_YKB","FMPP2018099247","sorted","B5","PH-B5-DELYKB-30635203","MotherHub_YKB","RATIAODH_RTA_PL","2023-11-22T00:36:43.000+05:30","RATIAODH_RTA_PL"
"MotherHub_YKB","FMPC3170808203","sorted","ZO","PH-ZO-DELYKB-29618582","MotherHub_YKB","NoidaHub_DEL_PL","2023-11-16T21:37:05.000+05:30","NoidaHub_DEL_PL"
"MotherHub_YKB","FMPP1957264100","sorted","","EDELRMA-1570890","FKL_YKBFlex","MotherHub_JJH","2023-11-20T10:17:31.000+05:30","MotherHub_JJH"
"MotherHub_YKB","FMPC3251552835","sorted","ZO","PH-ZO-DELYKB-30462345","MotherHub_YKB","RanibaghHub_DEL_PL","2023-11-20T08:19:43.000+05:30","RanibaghHub_DEL_PL"
"MotherHub_YKB","FMPC3232127584","sorted","ZO","PH-ZO-DELYKB-30367562","MotherHub_YKB","AshokviharHub_DEL_PL","2023-11-12T14:33:38.000+05:30","AshokviharHub_DEL_PL"
"MotherHub_YKB","MYEC1004059202","sorted","B5","PH-B5-DELYKB-30326163","MotherHub_YKB","BijwasanHub_DEL_PL","2023-11-12T07:55:24.000+05:30","BijwasanHub_DEL_PL"
"MotherHub_YKB","FMPC3250131682","sorted","ZO","PH-ZO-DELYKB-30601672","MotherHub_YKB","GwaliorHub_GWL_PL","2023-11-21T23:21:20.000+05:30","GwaliorHub_GWL_PL"
"MotherHub_YKB","FMPC3255327969","sorted","ZO","PH-ZO-DELYKB-30652048","MotherHub_YKB","BijwasanHub_DEL_PL","2023-11-21T23:03:04.000+05:30","BijwasanHub_DEL_PL"
"MotherHub_YKB","FMPC3252937744","sorted","ZO","PH-ZO-DELYKB-30520314","MotherHub_YKB","HissarHub_HSS_PL","2023-11-21T17:24:59.000+05:30","HissarHub_HSS_PL"
"MotherHub_YKB","FMPC3230488029","sorted","B5","PH-B5-DELYKB-29728070","MotherHub_YKB","PrahladPur_DEL_PL","2023-11-16T06:48:41.000+05:30","PrahladPur_DEL_PL"
"MotherHub_YKB","FMPC3252349151","sorted","","EBBISDG-660809635","MotherHub_YKB","MotherHub_YKB","2023-11-22T00:07:26.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPC3247446444","sorted","B5","PH-B5-DELYKB-29743933","MotherHub_YKB","CABTJalandharOPH_JLR_PL","2023-11-21T14:00:16.000+05:30","CABTJalandharOPH_JLR_PL"
"MotherHub_YKB","FMPC3243355608","sorted","","EBAGSIL-2538389","MotherHub_YKB","RJSCMatigaraSplitODH_IXB","2023-11-21T16:10:58.000+05:30","RJSCMatigaraSplitODH_IXB"
"MotherHub_YKB","FMPP1952838309","sorted","B3","PH-B3-FRKGGN-3742362","Motherhub_GGN","HissarHub_HSS_PL","2023-11-18T07:43:04.000+05:30","HissarHub_HSS_PL"
"MotherHub_YKB","FMPC3253748906","sorted","","EBBISDG-660809635","MotherHub_YKB","MotherHub_YKB","2023-11-22T01:27:47.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPC3241574353","sorted","ZO","PH-ZO-DELYKB-28818274","MotherHub_YKB","ChanakyapuriHub_DEL_PL","2023-11-16T15:56:11.000+05:30","ChanakyapuriHub_DEL_PL"
"MotherHub_YKB","FMPC3253005056","sorted","B5","PH-B5-DELYKB-30557679","MotherHub_YKB","ModelTownHub_DEL_PL","2023-11-21T13:44:54.000+05:30","ModelTownHub_DEL_PL"
"MotherHub_YKB","FMPC3248986420","sorted","B5","PH-B5-DELYKB-29433504","MotherHub_YKB","BareillyHub_BRY_PL","2023-11-21T10:14:55.000+05:30","BareillyHub_BRY_PL"
"MotherHub_YKB","FMPC3251757044","sorted","","EKUIKUI-660854792","Motherhub_GGN","Motherhub_GGN","2023-11-21T01:57:11.000+05:30","Motherhub_GGN"
"MotherHub_YKB","FMPC3237428934","sorted","B5","PH-B5-DELYKB-30411726","MotherHub_YKB","GwaliorHub_GWL_PL","2023-11-14T13:21:37.000+05:30","GwaliorHub_GWL_PL"
"MotherHub_YKB","FMPP2018811827","sorted","ZO","PH-ZO-DELYKB-30612919","MotherHub_YKB","Rohinihub_DEL_PL","2023-11-21T12:58:18.000+05:30","Rohinihub_DEL_PL"
"MotherHub_YKB","FMPC3246545641","sorted","","ENAGTMN-660901076","MotherHub_STV_BTS","Motherhub_JKS","2023-11-21T17:15:08.000+05:30","Motherhub_JKS"
"MotherHub_YKB","FMPP2014702021","sorted","ZO","PH-ZO-DELYKB-30153703","MotherHub_YKB","IPextension_DEL_PL","2023-11-20T21:11:17.000+05:30","IPextension_DEL_PL"
"MotherHub_YKB","FMPC3255493296","sorted","ZO","PH-ZO-DELYKB-30612285","MotherHub_YKB","GurgaonMilestoneHub_DEL_PL","2023-11-22T00:24:43.000+05:30","GurgaonMilestoneHub_DEL_PL"
"MotherHub_YKB","FMPC3234022753","sorted","ZO","PH-ZO-DELYKB-30320199","MotherHub_YKB","WelcomeHub_DEL_PL","2023-11-12T04:03:51.000+05:30","WelcomeHub_DEL_PL"
"MotherHub_YKB","FMPC3253665880","sorted","","EMDHPDK-1132142","Motherhub_DIC","Motherhub_DIC","2023-11-21T15:02:28.000+05:30","Motherhub_DIC"
"MotherHub_YKB","FMPC3254297139","sorted","ZO","PH-ZO-DELYKB-30634697","MotherHub_YKB","AshokviharHub_DEL_PL","2023-11-21T12:32:26.000+05:30","AshokviharHub_DEL_PL"
"MotherHub_YKB","FMPC3249408565","sorted","ZO","PH-ZO-MHYKB-19366873","MotherHub_YKB","CABTJalandharOPH_JLR_PL","2023-11-21T08:25:07.000+05:30","CABTJalandharOPH_JLR_PL"
"MotherHub_YKB","FMPC3246787472","sorted","B5","PH-B5-DELYKB-28685016","MotherHub_YKB","CABTJalandharOPH_JLR_PL","2023-11-21T17:55:07.000+05:30","CABTJalandharOPH_JLR_PL"
"MotherHub_YKB","FMPP2012840904","sorted","ZO","PH-ZO-DELYKB-30488719","MotherHub_YKB","IPextension_DEL_PL","2023-11-17T05:00:27.000+05:30","IPextension_DEL_PL"
"MotherHub_YKB","FMPP2018647842","sorted","ZO","PH-ZO-DELYKB-30626222","MotherHub_YKB","PrahladPur_DEL_PL","2023-11-21T08:05:13.000+05:30","PrahladPur_DEL_PL"
"MotherHub_YKB","FMPC3250948400","sorted","B5","PH-B5-DELYKB-30578044","MotherHub_YKB","RoorkeeHub_HRD_PL","2023-11-21T10:07:28.000+05:30","RoorkeeHub_HRD_PL"
"MotherHub_YKB","FMPC3202141429","sorted","ZO","PH-ZO-DELYKB-30019370","MotherHub_YKB","DasnaHub_DEL_PL","2023-11-21T22:59:07.000+05:30","DasnaHub_DEL_PL"
"MotherHub_YKB","FMPC3239146234","sorted","ZO","PH-ZO-DELYKB-30423138","MotherHub_YKB","KarolbaghHub_DEL_PL","2023-11-16T00:21:55.000+05:30","KarolbaghHub_DEL_PL"
"MotherHub_YKB","FMPC3246045879","sorted","ZO","PH-ZO-DELYKB-30418417","MotherHub_YKB","Chhatarpur_DEL_PL","2023-11-18T13:02:23.000+05:30","Chhatarpur_DEL_PL"
"MotherHub_YKB","FMPC3244693447","sorted","B5","PH-B5-DELYKB-30392621","MotherHub_YKB","Rohinihub_DEL_PL","2023-11-20T21:35:03.000+05:30","Rohinihub_DEL_PL"
"MotherHub_YKB","FMPC3244095429","sorted","ZO","PH-ZO-DELYKB-30535761","MotherHub_YKB","MeerutHub_PL","2023-11-18T19:38:57.000+05:30","MeerutHub_PL"
"MotherHub_YKB","FMPC3253914609","sorted","B5","PH-B5-DELYKB-30631282","MotherHub_YKB","SaharanpurHub_SHP_PL","2023-11-22T00:35:02.000+05:30","SaharanpurHub_SHP_PL"
"MotherHub_YKB","FMPC3248304361","sorted","ZO","PH-ZO-DELYKB-30558778","MotherHub_YKB","MayurVihar_DEL_PL","2023-11-19T14:03:39.000+05:30","MayurVihar_DEL_PL"
"MotherHub_YKB","FMPC3252596040","sorted","B5","PH-B5-DELYKB-30501728","MotherHub_YKB","AshokviharHub_DEL_PL","2023-11-21T13:45:29.000+05:30","AshokviharHub_DEL_PL"
"MotherHub_YKB","FMPC3254209671","sorted","B5","PH-B5-DELYKB-30560027","Motherhub_GGN","HissarHub_HSS_PL","2023-11-21T17:59:03.000+05:30","HissarHub_HSS_PL"
"MotherHub_YKB","PAXC9111953724","sorted","B5","PH-B5-DELYKB-30370309","MotherHub_YKB","RohtakHub_ROH_PL","2023-11-21T22:54:13.000+05:30","RohtakHub_ROH_PL"
"MotherHub_YKB","FMPP2012199776","sorted","ZO","PH-ZO-DELYKB-30510344","MotherHub_YKB","TohanaHub_THN_PL","2023-11-19T07:27:51.000+05:30","TohanaHub_THN_PL"
"MotherHub_YKB","FMPC3218495714","sorted","B5","PH-B5-DELYKB-30189360","MotherHub_YKB","NehruPlaceHub_DEL_PL","2023-11-15T20:03:36.000+05:30","NehruPlaceHub_DEL_PL"
"MotherHub_YKB","FMPC3254164091","sorted","B5","PH-B5-DELYKB-27166022","MotherHub_YKB","AligarhHub_ALG_PL","2023-11-21T17:35:16.000+05:30","AligarhHub_ALG_PL"
"MotherHub_YKB","FMPC3221917341","sorted","","EGURJJH-2851997","MotherHub_YKB","MirganjHub_GOG","2023-11-21T16:52:00.000+05:30","MirganjHub_GOG"
"MotherHub_YKB","FMPC3252977999","sorted","B5","PH-B5-DELYKB-30623163","Motherhub_GGN","HissarHub_HSS_PL","2023-11-21T17:01:58.000+05:30","HissarHub_HSS_PL"
"MotherHub_YKB","FMPP2018998484","sorted","","EBBISDG-660809635","MotherHub_YKB","MotherHub_YKB","2023-11-22T01:32:04.000+05:30","MotherHub_YKB"
