"shipment_facility_current_name","shipment_facility_nexthop_name","shipment_service_tier","shipment_tms_cutoff","tracking_id_merchant","bag_id"
"MotherHub_YKB","DebagramHub_DEB","ECONOMY","05:00:00",287,11
"MotherHub_YKB","DumkaHub_DMK","ECONOMY","03:00:00",352,17
"MotherHub_YKB","RaghopurHub_SHC","ECONOMY","20:00:00",73,3
"MotherHub_YKB","GazoleHub_GZO","ECONOMY","06:00:00",231,11
"MotherHub_YKB","JunagadhHub_IXK","ECONOMY","16:00:00",79,5
"MotherHub_YKB","ShadowFaxTankaraODH_TNK","ECONOMY","16:00:00",22,4
"MotherHub_YKB","IdentifyplusDarbhangaSplitODH_DBG","ECONOMY","20:00:00",128,5
"MotherHub_YKB","CABTRajmahalaODH_RJL","ECONOMY","06:00:00",165,28
"MotherHub_YKB","EnglishBazarHub_LDA","ECONOMY","06:00:00",291,6
"MotherHub_YKB","MotherHub_STV","ECONOMY","21:00:00",545,20
"MotherHub_YKB","MorgramHub_MGA","ECONOMY","05:00:00",330,10
"MotherHub_YKB","MotherHub_IDO","REGULAR","05:30:00",381,96
"MotherHub_YKB","AsansolHub_ASN","ECONOMY","03:00:00",351,14
"MotherHub_YKB","LoadshareAndalSplitODH_DGP","ECONOMY","03:00:00",248,11
"MotherHub_YKB","BeldangaHub_BEB","ECONOMY","05:00:00",329,10
"MotherHub_YKB","PupriHub_JNR","ECONOMY","19:00:00",110,4
"MotherHub_YKB","MinapurHub_MZF","ECONOMY","19:00:00",27,2
"MotherHub_YKB","KandiHub_KND","ECONOMY","05:00:00",173,8
"MotherHub_YKB","CABTNarayanpurODH_LDA","ECONOMY","06:00:00",283,7
"MotherHub_YKB","SonamukhiHub_VSU","ECONOMY","04:30:00",249,8
"MotherHub_YKB","AnnapurnaAsansolSplitODH_ASN","ECONOMY","03:00:00",196,8
"MotherHub_YKB","KhambhaliaHub_KBH","ECONOMY","16:00:00",53,3
"MotherHub_YKB","MotherHub_DEL","REGULAR","03:30:00",35,6
"MotherHub_YKB","ElasticRunKhargramODH_KND","ECONOMY","05:00:00",189,6
"MotherHub_YKB","ElasticRunGuskaraODH_GKH","ECONOMY","04:30:00",84,6
"MotherHub_YKB","LoadshareCitiCenterODH_DGP","ECONOMY","03:00:00",470,12
"MotherHub_YKB","CABTMithanpuraSplitODH_MZF","ECONOMY","19:00:00",91,2
"MotherHub_YKB","VxpressAsansolSplitODH_ASN","ECONOMY","03:00:00",258,9
"MotherHub_YKB","SitamarhiHub_SMI","ECONOMY","19:00:00",141,6
"MotherHub_YKB","MotherHub_PUNE","REGULAR","22:00:00",5,4
"MotherHub_YKB","NirsaHub_NRA","ECONOMY","03:00:00",271,9
