"shipment_facility_current_name","tracking_id_ekart","bag_type_ph","bag_id","shipment_created_at","bag_facility_source_name","fact_updated_at","bag_status","bag_facility_source_name_1","shipment_facility_source_name_1"
"MotherHub_YKB","FMPC3255644813","","EGURJJH-2915453","2023-11-21T09:14:29.000+05:30","ChandrapurHub_CDP","2023-11-27T05:00:28.000+05:30","CLOSED","ChandrapurHub_CDP","MotherHub_YKB"
"MotherHub_YKB","FMPC3266016113","ZO","PH-ZO-DELYKB-30755033","2023-11-25T12:04:17.000+05:30","Britania_DEL_PL","2023-11-26T08:28:55.000+05:30","TERMINATED","Britania_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268017063","ZO","PH-ZO-DELYKB-30529486","2023-11-26T13:12:21.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:18:42.000+05:30","OPENED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027669280","ZO","PH-ZO-DELYKB-30798858","2023-11-26T11:44:51.000+05:30","MathuraHub_MTH_PL","2023-11-27T16:50:22.000+05:30","TERMINATED","MathuraHub_MTH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267394858","ZO","PH-ZO-DELYKB-30797085","2023-11-26T09:15:48.000+05:30","RoorkeeHub_HRD_PL","2023-11-27T17:04:54.000+05:30","TERMINATED","RoorkeeHub_HRD_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027331462","ZO","PH-ZO-DELYKB-30443128","2023-11-26T09:38:34.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:09:09.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026399222","ZO","PH-ZO-DELYKB-29907176","2023-11-25T11:52:27.000+05:30","CABTJalandharOPH_JLR_PL","2023-11-27T19:21:53.000+05:30","TERMINATED","CABTJalandharOPH_JLR_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267302339","ZO","PH-ZO-DELYKB-30333270","2023-11-26T08:42:41.000+05:30","RohtakHub_ROH_PL","2023-11-27T16:46:36.000+05:30","TERMINATED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267991050","ZO","PH-ZO-DELYKB-30775910","2023-11-26T11:19:05.000+05:30","AdarshNagarHub_DEL_PL","2023-11-27T19:45:34.000+05:30","TERMINATED","AdarshNagarHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267215767","ZO","PH-ZO-DELYKB-30772495","2023-11-26T06:16:23.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:40:05.000+05:30","TERMINATED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267637660","ZO","PH-ZO-DELYKB-30790140","2023-11-26T10:04:10.000+05:30","MangolpuriHub_DEL_PL","2023-11-27T17:55:20.000+05:30","TERMINATED","MangolpuriHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3253930269","ZO","PH-ZO-DELYKB-30622225","2023-11-20T11:14:09.000+05:30","Rohinihub_DEL_PL","2023-11-21T13:28:07.000+05:30","TERMINATED","Rohinihub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3262153090","ZO","PH-ZO-DELYKB-30692732","2023-11-23T23:47:08.000+05:30","BijwasanHub_DEL_PL","2023-11-25T12:38:18.000+05:30","TERMINATED","BijwasanHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268605207","ZO","PH-ZO-DELYKB-29112354","2023-11-26T15:47:17.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:33:00.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027162858","ZO","PH-ZO-DELYKB-30779540","2023-11-26T06:33:22.000+05:30","MeerutHub_PL","2023-11-27T17:54:50.000+05:30","TERMINATED","MeerutHub_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3264665163","ZO","PH-ZO-DELYKB-30781600","2023-11-24T22:18:20.000+05:30","KaithalHub_KTL_PL","2023-11-27T17:31:47.000+05:30","TERMINATED","KaithalHub_KTL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267557654","ZO","PH-ZO-DELYKB-30590211","2023-11-26T10:45:54.000+05:30","RohtakHub_ROH_PL","2023-11-27T16:49:18.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268219020","ZO","PH-ZO-DELYKB-30787134","2023-11-26T12:38:50.000+05:30","AligarhHub_ALG_PL","2023-11-27T19:20:56.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3264149550","ZO","PH-ZO-DELYKB-30780513","2023-11-25T08:53:14.000+05:30","KashipurHub_KAS_PL","2023-11-27T16:57:36.000+05:30","TERMINATED","KashipurHub_KAS_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267495060","ZO","PH-ZO-DELYKB-30529486","2023-11-26T09:33:04.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:37:43.000+05:30","OPENED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026847971","ZO","PH-ZO-DELYKB-30787134","2023-11-25T19:07:55.000+05:30","AligarhHub_ALG_PL","2023-11-27T19:20:56.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267364135","ZO","PH-ZO-DELYKB-30590217","2023-11-26T11:38:26.000+05:30","RohtakHub_ROH_PL","2023-11-27T16:46:51.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266330006","ZO","PH-ZO-DELYKB-30790443","2023-11-25T14:53:15.000+05:30","JhajjarHub_JJJ_PL","2023-11-27T16:32:38.000+05:30","TERMINATED","JhajjarHub_JJJ_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268293221","ZO","PH-ZO-DELYKB-30784950","2023-11-26T13:22:02.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:25:04.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267371810","ZO","PH-ZO-DELYKB-30387975","2023-11-26T11:03:45.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:24:21.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026540929","ZO","PH-ZO-DELYKB-30631697","2023-11-25T13:29:51.000+05:30","AmrohaHub_AOA_PL","2023-11-27T17:59:16.000+05:30","TERMINATED","AmrohaHub_AOA_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027476378","ZO","PH-ZO-DELYKB-30293391","2023-11-26T10:36:28.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:06:48.000+05:30","TERMINATED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3261629445","ZO","PH-ZO-DELYKB-30726731","2023-11-23T12:48:13.000+05:30","MeerutHub_PL","2023-11-25T05:39:27.000+05:30","TERMINATED","MeerutHub_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027606159","ZO","PH-ZO-DELYKB-30785102","2023-11-26T11:15:04.000+05:30","AligarhHub_ALG_PL","2023-11-27T19:21:28.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP1545179815","","","2023-11-21T03:52:40.000+05:30","","2023-11-21T03:52:40.000+05:30","","","FKL_JKS"
"MotherHub_YKB","FMPC3268247179","ZO","PH-ZO-DELYKB-30787581","2023-11-26T13:15:50.000+05:30","Jhilmil_DEL_PL","2023-11-27T17:31:50.000+05:30","TERMINATED","Jhilmil_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267635043","ZO","PH-ZO-DELYKB-30753280","2023-11-26T10:02:46.000+05:30","YamunaNagarHub_YNR_PL","2023-11-27T19:07:59.000+05:30","TERMINATED","YamunaNagarHub_YNR_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027291709","ZO","PH-ZO-DELYKB-30797091","2023-11-26T09:24:32.000+05:30","RoorkeeHub_HRD_PL","2023-11-27T17:07:13.000+05:30","TERMINATED","RoorkeeHub_HRD_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267637973","ZO","PH-ZO-DELYKB-30293391","2023-11-26T10:05:55.000+05:30","RohtakHub_ROH_PL","2023-11-27T17:19:17.000+05:30","TERMINATED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2025221390","ZO","PH-ZO-DELYKB-29246406","2023-11-24T13:57:16.000+05:30","AdarshNagarHub_DEL_PL","2023-11-25T14:21:44.000+05:30","TERMINATED","AdarshNagarHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3264017060","ZO","PH-ZO-DELYKB-30747537","2023-11-24T13:37:42.000+05:30","YamunaViharHub_DEL_PL","2023-11-25T12:35:08.000+05:30","TERMINATED","YamunaViharHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268221542","ZO","PH-ZO-DELYKB-30293391","2023-11-26T12:23:45.000+05:30","RohtakHub_ROH_PL","2023-11-27T17:19:17.000+05:30","TERMINATED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3263391357","ZO","PH-ZO-DELYKB-30749668","2023-11-24T10:36:30.000+05:30","BudhViharHub_DEL_PL","2023-11-25T00:57:17.000+05:30","TERMINATED","BudhViharHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3264683395","ZO","PH-ZO-DELYKB-30781334","2023-11-24T22:28:25.000+05:30","TohanaHub_THN_PL","2023-11-27T17:21:57.000+05:30","TERMINATED","TohanaHub_THN_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3263758589","ZO","PH-ZO-DELYKB-30708930","2023-11-24T11:54:19.000+05:30","PaharganjHub_DEL_PL","2023-11-25T10:32:34.000+05:30","TERMINATED","PaharganjHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027370517","B5","PH-B5-DELYKB-30783568","2023-11-26T09:59:16.000+05:30","KarolbaghHub_DEL_PL","2023-11-27T07:18:24.000+05:30","TERMINATED","KarolbaghHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267254918","B5","PH-B5-DELYKB-30770034","2023-11-26T08:02:31.000+05:30","Pitampurahub_DEL_PL","2023-11-27T09:33:19.000+05:30","TERMINATED","Pitampurahub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267867208","ZO","PH-ZO-DELYKB-30798889","2023-11-26T10:50:24.000+05:30","RohtakHub_ROH_PL","2023-11-27T17:57:42.000+05:30","TERMINATED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027772523","ZO","PH-ZO-DELYKB-30798858","2023-11-26T13:18:48.000+05:30","MathuraHub_MTH_PL","2023-11-27T17:39:19.000+05:30","TERMINATED","MathuraHub_MTH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267587826","ZO","PH-ZO-DELYKB-30798858","2023-11-26T09:58:25.000+05:30","MathuraHub_MTH_PL","2023-11-27T16:50:22.000+05:30","TERMINATED","MathuraHub_MTH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3262961222","ZO","PH-ZO-DELYKB-30730613","2023-11-24T09:28:12.000+05:30","KarolbaghHub_DEL_PL","2023-11-25T05:41:21.000+05:30","TERMINATED","KarolbaghHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3263484644","ZO","PH-ZO-DELYKB-30704493","2023-11-24T10:46:52.000+05:30","VasundharaHub_DEL_PL","2023-11-25T04:51:26.000+05:30","TERMINATED","VasundharaHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268021664","ZO","PH-ZO-DELYKB-30797083","2023-11-26T11:35:51.000+05:30","RoorkeeHub_HRD_PL","2023-11-27T16:35:03.000+05:30","TERMINATED","RoorkeeHub_HRD_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267336379","ZO","PH-ZO-DELYKB-30785094","2023-11-26T09:34:06.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:15:05.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267816706","ZO","PH-ZO-DELYKB-30798889","2023-11-26T11:10:42.000+05:30","RohtakHub_ROH_PL","2023-11-27T16:45:11.000+05:30","TERMINATED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268211414","B5","PH-B5-DELYKB-30794258","2023-11-26T12:55:49.000+05:30","ShalimarGardenHub_DEL_PL","2023-11-27T08:51:02.000+05:30","TERMINATED","ShalimarGardenHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027748712","ZO","PH-ZO-DELYKB-30211957","2023-11-26T13:06:30.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:23:39.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3263061428","ZO","PH-ZO-DELYKB-30749661","2023-11-24T12:21:46.000+05:30","FaridabadHub_DEL_PL","2023-11-25T14:43:29.000+05:30","TERMINATED","FaridabadHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267132029","ZO","PH-ZO-DELYKB-30768136","2023-11-26T09:22:56.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:31:03.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267884644","B6","PH-B6-DELDIC-2274822","2023-11-26T10:51:11.000+05:30","MeerutHub_PL","2023-11-27T19:41:39.000+05:30","IN_TRANSIT","MeerutHub_PL","Motherhub_DIC"
"MotherHub_YKB","SDLC1026398373","ZO","PH-ZO-DELYKB-30796961","2023-11-26T10:55:14.000+05:30","PalwalHub_PLW_PL","2023-11-27T16:34:58.000+05:30","TERMINATED","PalwalHub_PLW_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3262314423","ZO","PH-ZO-DELYKB-30754483","2023-11-23T21:25:21.000+05:30","HapurHub_HPU_PL","2023-11-26T17:24:27.000+05:30","TERMINATED","HapurHub_HPU_PL","MotherHub_YKB"
"MotherHub_YKB","SDLP1005975482","","ECHHCHH-660863997","2023-11-25T11:12:15.000+05:30","MotherHub_YKB","2023-11-27T17:55:19.000+05:30","IN_TRANSIT","MotherHub_YKB","MotherHub_YKB"
"MotherHub_YKB","FMPC3268175227","ZO","PH-ZO-DELYKB-30796731","2023-11-26T12:13:41.000+05:30","SaharanpurHub_SHP_PL","2023-11-27T19:09:40.000+05:30","TERMINATED","SaharanpurHub_SHP_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3253777503","","EMNPMDH-297406","2023-11-20T10:45:44.000+05:30","MotherHub_YKB","2023-11-27T07:02:00.000+05:30","TERMINATED","MotherHub_YKB","MotherHub_YKB"
"MotherHub_YKB","FMPC3264418902","B5","PH-B5-DELYKB-30772081","2023-11-24T18:03:05.000+05:30","GurgaonHub_DEL_PL","2023-11-26T00:34:15.000+05:30","TERMINATED","GurgaonHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267608897","ZO","PH-ZO-DELYKB-30797083","2023-11-26T09:59:39.000+05:30","RoorkeeHub_HRD_PL","2023-11-27T16:35:03.000+05:30","TERMINATED","RoorkeeHub_HRD_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3265220582","B5","PH-B5-DELYKB-30739790","2023-11-25T09:31:48.000+05:30","AligarhHub_ALG_PL","2023-11-27T21:33:48.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3264523819","ZO","PH-ZO-DELYKB-30782068","2023-11-24T19:28:52.000+05:30","HaldwaniHub_HWI_PL","2023-11-27T20:35:26.000+05:30","TERMINATED","HaldwaniHub_HWI_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3251881366","","EGURJJH-2894186-1559","2023-11-19T13:03:16.000+05:30","MotherHub_YKB","2023-11-27T19:48:12.000+05:30","TERMINATED","MotherHub_YKB","MotherHub_YKB"
"MotherHub_YKB","FMPC3264525322","ZO","PH-ZO-DELYKB-30782068","2023-11-24T19:28:52.000+05:30","HaldwaniHub_HWI_PL","2023-11-27T20:35:26.000+05:30","TERMINATED","HaldwaniHub_HWI_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266785797","ZO","PH-ZO-DELYKB-29112353","2023-11-25T18:45:25.000+05:30","AligarhHub_ALG_PL","2023-11-27T17:41:48.000+05:30","OPENED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266655788","ZO","PH-ZO-DELYKB-30797243","2023-11-25T17:25:06.000+05:30","MeerutHub_PL","2023-11-27T17:17:26.000+05:30","TERMINATED","MeerutHub_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266280160","B5","PH-B5-DELYKB-30770410","2023-11-25T13:41:49.000+05:30","PrahladPur_DEL_PL","2023-11-26T05:55:18.000+05:30","TERMINATED","PrahladPur_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026046416","ZO","PH-ZO-DELYKB-30780269","2023-11-25T09:53:40.000+05:30","MoradabadHub_MRD_PL","2023-11-27T17:19:04.000+05:30","OPENED","MoradabadHub_MRD_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3265474375","ZO","PH-ZO-DELYKB-30758187","2023-11-25T10:08:24.000+05:30","PaharganjHub_DEL_PL","2023-11-26T09:27:34.000+05:30","TERMINATED","PaharganjHub_DEL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267366298","ZO","PH-ZO-DELYKB-30765998","2023-11-26T11:03:42.000+05:30","AligarhHub_ALG_PL","2023-11-27T16:25:18.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268205516","ZO","PH-ZO-DELYKB-30787134","2023-11-26T12:38:51.000+05:30","AligarhHub_ALG_PL","2023-11-27T19:20:59.000+05:30","TERMINATED","AligarhHub_ALG_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3260508053","ZO","PH-ZO-DELYKB-30633158","2023-11-23T09:59:52.000+05:30","HathrasHub_HTH_PL","2023-11-25T13:14:53.000+05:30","TERMINATED","HathrasHub_HTH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268004912","ZO","PH-ZO-DELYKB-30797475","2023-11-26T11:22:23.000+05:30","KarnalHub_KAL_PL","2023-11-27T17:21:45.000+05:30","OPENED","KarnalHub_KAL_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026730912","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:33.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266609368","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:30.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268155217","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:54.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:20:10.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267829950","ZO","PH-ZO-DELYKB-30007153","2023-11-26T10:48:56.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268153220","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:18:07.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266588372","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:33.000+05:30","RohtakHub_ROH_PL","2023-11-27T20:33:46.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268152718","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266574398","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:33.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026743907","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:36.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268144371","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:28:35.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268159216","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:18:18.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268148215","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:19:45.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3267851952","ZO","PH-ZO-DELYKB-30007153","2023-11-26T10:48:56.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027704189","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:52.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:18:00.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027740694","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266590374","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:34.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026762402","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:32.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027591170","ZO","PH-ZO-DELYKB-30007153","2023-11-26T11:03:54.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266569398","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:33.000+05:30","RohtakHub_ROH_PL","2023-11-27T20:33:22.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268139723","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266587376","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:33.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268159716","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266611368","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:34.000+05:30","RohtakHub_ROH_PL","2023-11-27T20:35:17.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268184240","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:27:54.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268164720","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:18:26.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026764906","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:33.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268185742","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:27:54.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027699687","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027687693","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:22:50.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026759410","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:38.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2027738194","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:12:50.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3268183242","ZO","PH-ZO-DELYKB-30007153","2023-11-26T12:27:54.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266609867","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:33.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3266612368","ZO","PH-ZO-DELYKB-30007153","2023-11-25T16:55:38.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPP2026901264","ZO","PH-ZO-DELYKB-30007153","2023-11-25T19:51:34.000+05:30","RohtakHub_ROH_PL","2023-11-27T19:17:57.000+05:30","OPENED","RohtakHub_ROH_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3264539974","ZO","PH-ZO-DELYKB-30236179","2023-11-24T20:49:41.000+05:30","RudrapurHub_RDP_PL","2023-11-27T17:31:00.000+05:30","TERMINATED","RudrapurHub_RDP_PL","MotherHub_YKB"
"MotherHub_YKB","FMPC3264914386","ZO","PH-ZO-DELYKB-30236179","2023-11-25T07:05:15.000+05:30","RudrapurHub_RDP_PL","2023-11-27T17:31:00.000+05:30","TERMINATED","RudrapurHub_RDP_PL","MotherHub_YKB"
