"shipment_facility_current_name","shipment_facility_nexthop_name","shipment_service_tier","shipment_tms_cutoff","tracking_id_merchant","tracking_id_ekart","bag_facility_source_name","shipment_facility_source_name","fact_updated_at","shipment_cpd"
"MotherHub_YKB","DewandighiHub_BDM","ECONOMY","04:30:00","H-26686396337180179","FMPC3264413340","NarelaHub_DEL_PL","MotherHub_YKB","2023-11-26T02:47:49.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","A-9912960809874275","FMPC3262104303","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-26T13:08:21.000+05:30","2023-12-03T02:59:59.000+05:30"
"MotherHub_YKB","AndalHub_DGP","ECONOMY","03:00:00","C-31794350209797715","FMPC3264943564","AdarshNagarHub_DEL_PL","MotherHub_YKB","2023-11-26T09:31:18.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_IDO","ECONOMY","05:30:00","B-68351381220291180","FMPP2025042799","RoorkeeHub_HRD_PL","MotherHub_YKB","2023-11-26T09:40:42.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","LoadshareLalbaghODH_MBB","ECONOMY","05:00:00","B-75415641386446021","FMPC3265508784","Alipur_DEL_PL","MotherHub_YKB","2023-11-26T09:58:35.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PAT_BTS","ECONOMY","20:00:00","A-55100868024441752","FMPC3265403902","MeerutHub_PL","MotherHub_YKB","2023-11-26T13:35:14.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","F-26702277777364948","FMPC3263193268","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-26T12:29:27.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_IDO","ECONOMY","05:30:00","PFYP3000376040","PFYP3000376040","AdarshNagarHub_DEL_PL","MotherHub_YKB","2023-11-26T05:50:40.000+05:30","2023-12-05T07:18:26.000+05:30"
"MotherHub_YKB","DependoKaliachakODH_KTJ","ECONOMY","06:00:00","C-70209590034275495","FMPP2024709409","RohtakHub_ROH_PL","MotherHub_YKB","2023-11-26T10:06:07.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ABD","ECONOMY","23:00:00","D-9994669454228297","FMPC3263850126","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-26T12:36:34.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","D-64955137888625965","FMPC3266320709","MeerutHub_PL","MotherHub_YKB","2023-11-26T13:19:27.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","BudbudHub_BDM","ECONOMY","04:30:00","G-27260402345714075","FMPC3265063737","PrahladPur_DEL_PL","MotherHub_YKB","2023-11-26T03:09:11.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","VxpressAsansolSplitODH_ASN","ECONOMY","03:00:00","D-73172151603863744","FMPP2026020276","SonepatHub_SOP_PL","MotherHub_YKB","2023-11-26T11:05:18.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","EnglishBazarHub_LDA","ECONOMY","06:00:00","B-70271385821516223","FMPP2026355484","AdarshNagarHub_DEL_PL","MotherHub_YKB","2023-11-26T10:16:19.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","DomkolHub_MBB","ECONOMY","05:00:00","D-68437466567707987","FMPP2026012691","Jhilmil_DEL_PL","MotherHub_YKB","2023-11-26T04:53:24.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_IDO","ECONOMY","05:30:00","C-64902743623334886","FMPC3265714193","UttamNagarHub_DEL_PL","MotherHub_YKB","2023-11-26T09:41:41.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ABD","ECONOMY","23:00:00","E-68407971016400046","FMPP2025497011","ShahdaraHub_DEL_PL","MotherHub_YKB","2023-11-26T13:16:24.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_IDO","ECONOMY","05:30:00","B-75348628166419683","FMPC3265522393","NoidaHub_DEL_PL","MotherHub_YKB","2023-11-26T08:21:36.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","CABTJhariaODH_DBD","ECONOMY","03:00:00","B-75367710504233478","FMPC3265889869","Jhilmil_DEL_PL","MotherHub_YKB","2023-11-26T04:22:19.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ABD","ECONOMY","23:00:00","C-68408471160916092","FMPC3264944035","MeerutHub_PL","MotherHub_YKB","2023-11-26T10:06:14.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PAT_BTS","ECONOMY","20:00:00","G-73099997441753830","FMPC3262893217","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-26T13:21:05.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","F-70220751873844111","FMPC3265385770","IPextension_DEL_PL","MotherHub_YKB","2023-11-26T05:52:50.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_IDO","ECONOMY","05:30:00","F-31814973975545861","FMPC3265382270","IPextension_DEL_PL","MotherHub_YKB","2023-11-26T06:01:34.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_GUW","ECONOMY","00:00:00","F-6773321062165669","FMPC3263220765","PaharganjHub_DEL_PL","MotherHub_YKB","2023-11-25T13:31:04.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","DewandighiHub_BDM","ECONOMY","04:30:00","A-6927422745395361","FMPC3266453972","UttamNagarHub_DEL_PL","MotherHub_YKB","2023-11-26T02:56:26.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","03:30:00","G-52439678614463631","FMPC3265320284","BudhViharHub_DEL_PL","MotherHub_YKB","2023-11-26T08:09:47.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ABD","ECONOMY","23:00:00","H-71337709601873457","FMPC3261882172","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-26T12:48:40.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","12:30:00","A-70258153946752767","FMPP2025885978","Phase3NoidaHub_DEL_PL","MotherHub_YKB","2023-11-26T12:23:03.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","LoadshareLalbaghODH_MBB","ECONOMY","05:00:00","E-70213088828714434","FMPC3264254764","MeerutHub_PL","MotherHub_YKB","2023-11-26T10:34:36.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","DewandighiHub_BDM","ECONOMY","04:30:00","E-8615339587924952","FMPP2026272682","SangamviharHub_DEL_PL","MotherHub_YKB","2023-11-26T10:08:36.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","SaltoraHub_SLR","ECONOMY","04:30:00","H-70255160938226978","FMPP2025688376","Jhilmil_DEL_PL","MotherHub_YKB","2023-11-26T05:47:19.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","LoadshareAndalSplitODH_DGP","ECONOMY","03:00:00","H-75433382474094669","FMPC3266415792","BawanaHub_DEL_PL","MotherHub_YKB","2023-11-26T11:09:51.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","Rupnarayanpurhub_ASN","ECONOMY","03:00:00","F-68441280434353782","FMPP2025806255","Phase3NoidaHub_DEL_PL","MotherHub_YKB","2023-11-26T08:50:35.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ABD","ECONOMY","23:00:00","H-71457830594985998","FMPP2024947208","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-26T12:58:52.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_CUT","ECONOMY","16:00:00","H-47990617265689636","FMPC3265379041","BawanaHub_DEL_PL","MotherHub_YKB","2023-11-26T08:50:39.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_PAT_BTS","ECONOMY","20:00:00","E-81749286652575514","FMPC3266071651","MeerutHub_PL","MotherHub_YKB","2023-11-26T13:40:21.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","VxpressGovindpurODH_DBD","ECONOMY","03:00:00","F-68324898159119205","FMPP2024173465","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-26T12:26:59.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_IDO","ECONOMY","05:30:00","G-75213013432398583","FMPC3264923262","PrahladPur_DEL_PL","MotherHub_YKB","2023-11-26T08:55:38.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_IDO","ECONOMY","05:30:00","E-13533605889233762","FMPC3266157670","UttamNagarHub_DEL_PL","MotherHub_YKB","2023-11-26T08:35:07.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","DumkaHub_DMK","ECONOMY","03:00:00","B-71502300054788480","FMPC3265258387","WelcomeHub_DEL_PL","MotherHub_YKB","2023-11-26T09:55:16.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","03:30:00","E-8618257673132728","FMPC3266427072","BawanaHub_DEL_PL","MotherHub_YKB","2023-11-26T10:54:05.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ABD","ECONOMY","23:00:00","G-68415152165445212","FMPC3266389071","NoidaHub_DEL_PL","MotherHub_YKB","2023-11-26T13:14:33.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","DumkaHub_DMK","ECONOMY","03:00:00","B-59060622603117731","FMPC3265131279","PrahladPur_DEL_PL","MotherHub_YKB","2023-11-26T05:26:20.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ABD","REGULAR","23:00:00","D-30189624092223712","FMPP2025090374","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-26T12:46:38.000+05:30","2023-12-05T02:59:59.000+05:30"
"MotherHub_YKB","DumkaHub_DMK","ECONOMY","03:00:00","E-10029544563878577","FMPC3265819004","BurariHub_DEL_PL","MotherHub_YKB","2023-11-26T09:43:37.000+05:30","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ABD","ECONOMY","23:00:00","H-70164307110134477","FMPC3263409846","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-26T13:01:08.000+05:30","2023-12-02T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_IDO","ECONOMY","05:30:00","F-70244845207766535","FMPC3265569766","PaharganjHub_DEL_PL","MotherHub_YKB","2023-11-26T10:44:58.000+05:30","2023-12-01T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_PUNE","ECONOMY","22:00:00","H-71516625080332194","FMPC3263437337","CABTJalandharOPH_JLR_PL","MotherHub_YKB","2023-11-26T13:03:00.000+05:30","2023-12-02T02:59:59.000+05:30"
