"bag_facility_source_name","bag_facility_current_name","bag_facility_destination_name","bag_type_ph","tracking_id_ekart","bag_id","bag_status","fact_updated_at","_source","bag_xdock","fact_updated_at_1"
"KarolbaghHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268295296","PH-B5-DELYKB-30783614","OPENED","2023-11-27T07:22:54.000+05:30","BAG",false,"2023-11-27T07:22:54.000+05:30"
"SahibabadHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270242464","PH-ZO-DELYKB-30803755","OPENED","2023-11-28T07:25:51.000+05:30","NBU",false,"2023-11-28T07:25:51.000+05:30"
"PaharganjHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267222286","PH-B5-DELYKB-30737708","OPENED","2023-11-28T09:17:01.000+05:30","BAG",false,"2023-11-28T09:17:01.000+05:30"
"GandhinagarHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3267749577","PH-ZO-DELYKB-30792597","OPENED","2023-11-27T05:01:15.000+05:30","BAG",false,"2023-11-27T05:01:15.000+05:30"
"JasolaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270315979","PH-B5-DELYKB-30817178","OPENED","2023-11-28T11:28:54.000+05:30","NBU",false,"2023-11-28T11:28:54.000+05:30"
"NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270052957","PH-B5-DELYKB-30787692","OPENED","2023-11-28T09:50:10.000+05:30","NBU",false,"2023-11-28T09:50:10.000+05:30"
"PaharganjHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270547440","PH-ZO-DELYKB-30818605","OPENED","2023-11-28T07:53:52.000+05:30","NBU",false,"2023-11-28T07:53:52.000+05:30"
"UttamNagarHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2029004963","PH-ZO-DELYKB-30811179","OPENED","2023-11-28T09:13:20.000+05:30","NBU",false,"2023-11-28T09:13:20.000+05:30"
"IPextension_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2028807205","PH-ZO-DELYKB-30821222","REACHED","2023-11-28T02:15:12.000+05:30","BAG",false,"2023-11-28T02:15:12.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2027532689","PH-ZO-DELYKB-30794071","OPENED","2023-11-27T09:38:49.000+05:30","BAG",false,"2023-11-27T09:38:49.000+05:30"
"Peeragarhi_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2027667247","PH-B5-DELYKB-30787968","OPENED","2023-11-27T01:10:19.000+05:30","BAG",false,"2023-11-27T01:10:19.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268153170","PH-B5-DELYKB-30513726","OPENED","2023-11-27T08:12:11.000+05:30","BAG",false,"2023-11-27T08:12:11.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3266554798","PH-B5-DELYKB-30764002","OPENED","2023-11-27T04:18:31.000+05:30","BAG",false,"2023-11-27T04:18:31.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2028723523","PH-B5-DELYKB-30823531","OPENED","2023-11-28T06:04:02.000+05:30","NBU",false,"2023-11-28T06:04:02.000+05:30"
"FatehabadHub_FHB_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267802861","PH-B5-DELYKB-30793551","OPENED","2023-11-28T00:19:23.000+05:30","BAG",false,"2023-11-28T00:19:23.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268394085","PH-B5-DELYKB-30755244","OPENED","2023-11-27T09:00:44.000+05:30","BAG",false,"2023-11-27T09:00:44.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2026238620","PH-B5-DELYKB-30160696","REACHED","2023-11-27T08:36:02.000+05:30","BAG",false,"2023-11-27T08:36:02.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2027187471","PH-B5-DELYKB-30733514","OPENED","2023-11-27T08:13:38.000+05:30","BAG",false,"2023-11-27T08:13:38.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268124303","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"MundkaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269174655","PH-ZO-DELYKB-30673920","OPENED","2023-11-28T09:46:54.000+05:30","NBU",false,"2023-11-28T09:46:54.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266762595","PH-ZO-DELYKB-30510914","OPENED","2023-11-28T10:49:33.000+05:30","NBU",false,"2023-11-28T10:49:33.000+05:30"
"SahibabadHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2027390825","PH-ZO-DELYKB-30789027","OPENED","2023-11-27T11:09:08.000+05:30","BAG",false,"2023-11-27T11:09:08.000+05:30"
"HaridwarHub_HRD_PL","MotherHub_YKB","MotherHub_YKB","B5","NBBC2000102681","PH-B5-DELYKB-30782972","OPENED","2023-11-27T23:25:11.000+05:30","BAG",false,"2023-11-27T23:25:11.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267435871","PH-B5-DELYKB-30601256","OPENED","2023-11-27T08:25:30.000+05:30","BAG",false,"2023-11-27T08:25:30.000+05:30"
"AshokviharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3266362138","PH-B5-DELYKB-30781785","OPENED","2023-11-28T11:34:14.000+05:30","NBU",false,"2023-11-28T11:34:14.000+05:30"
"NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269874979","PH-ZO-DELYKB-30787445","OPENED","2023-11-28T09:14:26.000+05:30","NBU",false,"2023-11-28T09:14:26.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3265979658","PH-ZO-DELYKB-30766803","OPENED","2023-11-27T10:09:20.000+05:30","BAG",false,"2023-11-27T10:09:20.000+05:30"
"MathuraHub_MTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3262727139","PH-ZO-DELYKB-30500474","OPENED","2023-11-27T09:48:46.000+05:30","BAG",false,"2023-11-27T09:48:46.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3265721894","PH-B5-DELYKB-30160696","REACHED","2023-11-27T08:36:02.000+05:30","BAG",false,"2023-11-27T08:36:02.000+05:30"
"ShahdaraHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269613188","PH-ZO-DELYKB-30782058","OPENED","2023-11-28T07:46:50.000+05:30","NBU",false,"2023-11-28T07:46:50.000+05:30"
"MathuraHub_MTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3264951141","PH-ZO-DELYKB-30754335","OPENED","2023-11-27T12:31:59.000+05:30","BAG",false,"2023-11-27T12:31:59.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269768179","PH-B5-DELYKB-30823531","OPENED","2023-11-28T06:04:02.000+05:30","NBU",false,"2023-11-28T06:04:02.000+05:30"
"MathuraHub_MTH_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267346006","PH-B5-DELYKB-30754341","OPENED","2023-11-27T19:06:32.000+05:30","BAG",false,"2023-11-27T19:06:32.000+05:30"
"BareillyHub_BRY_PL","MotherHub_YKB","MotherHub_YKB","B5","SDLC1026269797","PH-B5-DELYKB-29433581","OPENED","2023-11-26T10:20:00.000+05:30","BAG",false,"2023-11-26T10:20:00.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268119816","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270217863","PH-ZO-DELYKB-30672794","OPENED","2023-11-28T12:37:40.000+05:30","BAG",false,"2023-11-28T12:37:40.000+05:30"
"GandhinagarHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3261672783","PH-B5-DELYKB-30791983","OPENED","2023-11-27T07:39:04.000+05:30","BAG",false,"2023-11-27T07:39:04.000+05:30"
"IPextension_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2028769372","PH-B5-DELYKB-30682461","REACHED","2023-11-28T02:15:18.000+05:30","BAG",false,"2023-11-28T02:15:18.000+05:30"
"SahibabadHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269714163","PH-ZO-DELYKB-30803755","OPENED","2023-11-28T07:25:51.000+05:30","NBU",false,"2023-11-28T07:25:51.000+05:30"
"IPextension_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2027570896","PH-ZO-DELYKB-30584376","OPENED","2023-11-26T23:46:22.000+05:30","BAG",false,"2023-11-26T23:46:22.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269696559","PH-B5-DELYKB-30805866","OPENED","2023-11-28T11:53:09.000+05:30","BAG",false,"2023-11-28T11:53:09.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268955285","PH-ZO-DELYKB-30819010","OPENED","2023-11-28T07:48:42.000+05:30","NBU",false,"2023-11-28T07:48:42.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268077193","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"BadshahpurHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268429216","PH-B5-DELYKB-30791975","OPENED","2023-11-28T11:05:41.000+05:30","BAG",false,"2023-11-28T11:05:41.000+05:30"
"Chhatarpur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267920579","PH-B5-DELYKB-30739577","OPENED","2023-11-27T09:53:10.000+05:30","BAG",false,"2023-11-27T09:53:10.000+05:30"
"MathuraHub_MTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3265852822","PH-ZO-DELYKB-30781094","OPENED","2023-11-27T10:29:32.000+05:30","BAG",false,"2023-11-27T10:29:32.000+05:30"
"MundkaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2029260826","PH-ZO-DELYKB-30450979","OPENED","2023-11-28T08:08:50.000+05:30","BAG",false,"2023-11-28T08:08:50.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3265693013","PH-B5-DELYKB-30160696","REACHED","2023-11-27T08:36:02.000+05:30","BAG",false,"2023-11-27T08:36:02.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270657570","PH-ZO-DELYKB-30766959","OPENED","2023-11-27T23:04:53.000+05:30","BAG",false,"2023-11-27T23:04:53.000+05:30"
"ShahdaraHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3271147424","PH-ZO-DELYKB-29488229","OPENED","2023-11-28T07:48:08.000+05:30","BAG",false,"2023-11-28T07:48:08.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268892880","PH-ZO-DELYKB-30819010","OPENED","2023-11-28T07:48:42.000+05:30","BAG",false,"2023-11-28T07:48:42.000+05:30"
"UttamNagarHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270266714","PH-B5-DELYKB-30827452","OPENED","2023-11-28T04:41:19.000+05:30","BAG",false,"2023-11-28T04:41:19.000+05:30"
"MangolpuriHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270674848","PH-ZO-DELYKB-30792926","OPENED","2023-11-28T04:15:53.000+05:30","BAG",false,"2023-11-28T04:15:53.000+05:30"
"PaharganjHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269751260","PH-ZO-DELYKB-30818605","OPENED","2023-11-28T07:53:52.000+05:30","NBU",false,"2023-11-28T07:53:52.000+05:30"
"ChanakyapuriHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3271125830","PH-B5-DELYKB-30821465","OPENED","2023-11-28T05:49:44.000+05:30","BAG",false,"2023-11-28T05:49:44.000+05:30"
"PaharganjHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269753262","PH-ZO-DELYKB-30818605","OPENED","2023-11-28T07:53:52.000+05:30","NBU",false,"2023-11-28T07:53:52.000+05:30"
"BulandshahrHub_BUR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3263240667","PH-ZO-DELYKB-30755161","OPENED","2023-11-26T01:07:30.000+05:30","BAG",false,"2023-11-26T01:07:30.000+05:30"
"BijwasanHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2027800607","PH-B5-DELYKB-30787330","OPENED","2023-11-27T09:54:42.000+05:30","BAG",false,"2023-11-27T09:54:42.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270449985","PH-B5-DELYKB-30805231","OPENED","2023-11-28T08:22:47.000+05:30","BAG",false,"2023-11-28T08:22:47.000+05:30"
"AligarhHub_ALG_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2025947592","PH-B5-DELYKB-30769663","OPENED","2023-11-27T08:44:39.000+05:30","BAG",false,"2023-11-27T08:44:39.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268923496","PH-B5-DELYKB-30788271","OPENED","2023-11-28T12:25:44.000+05:30","NBU",false,"2023-11-28T12:25:44.000+05:30"
"BilaspurHub_DRH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270674679","PH-ZO-DELYKB-30681930","OPENED","2023-11-28T07:49:49.000+05:30","NBU",false,"2023-11-28T07:49:49.000+05:30"
"ShahdaraHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270403041","PH-ZO-DELYKB-29488229","OPENED","2023-11-28T07:48:08.000+05:30","NBU",false,"2023-11-28T07:48:08.000+05:30"
"BilaspurHub_DRH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269001492","PH-ZO-DELYKB-30681930","OPENED","2023-11-28T07:49:49.000+05:30","NBU",false,"2023-11-28T07:49:49.000+05:30"
"MundkaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266962756","PH-ZO-DELYKB-30788066","OPENED","2023-11-27T15:22:56.000+05:30","BAG",false,"2023-11-27T15:22:56.000+05:30"
"BijwasanHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269363909","PH-ZO-DELYKB-30818902","OPENED","2023-11-28T07:50:11.000+05:30","BAG",false,"2023-11-28T07:50:11.000+05:30"
"BijwasanHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269360905","PH-ZO-DELYKB-30818902","OPENED","2023-11-28T07:50:11.000+05:30","NBU",false,"2023-11-28T07:50:11.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268089697","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"FaridabadHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268363924","PH-ZO-DELYKB-30792897","OPENED","2023-11-27T01:48:21.000+05:30","BAG",false,"2023-11-27T01:48:21.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270154185","PH-B5-DELYKB-29389817","OPENED","2023-11-28T11:38:01.000+05:30","BAG",false,"2023-11-28T11:38:01.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268295026","PH-ZO-DELYKB-30771094","OPENED","2023-11-27T04:45:49.000+05:30","BAG",false,"2023-11-27T04:45:49.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268099806","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268105184","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3242479402","PH-ZO-DELYKB-30755474","OPENED","2023-11-28T03:37:39.000+05:30","BAG",false,"2023-11-28T03:37:39.000+05:30"
"AdarshNagarHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3267612466","PH-ZO-DELYKB-30791612","OPENED","2023-11-27T10:05:27.000+05:30","BAG",false,"2023-11-27T10:05:27.000+05:30"
"NehruPlaceHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2029327125","PH-B5-DELYKB-30815649","OPENED","2023-11-28T11:51:27.000+05:30","BAG",false,"2023-11-28T11:51:27.000+05:30"
"GurgaonHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268111699","PH-ZO-DELYKB-30772204","OPENED","2023-11-28T09:46:45.000+05:30","NBU",false,"2023-11-28T09:46:45.000+05:30"
"BurariHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270759773","PH-ZO-DELYKB-30734439","OPENED","2023-11-28T06:11:27.000+05:30","NBU",false,"2023-11-28T06:11:27.000+05:30"
"BilaspurHub_DRH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2028234459","PH-ZO-DELYKB-30681930","OPENED","2023-11-28T07:49:49.000+05:30","NBU",false,"2023-11-28T07:49:49.000+05:30"
"MathuraHub_MTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2027178369","PH-ZO-DELYKB-30696698","OPENED","2023-11-27T19:18:09.000+05:30","BAG",false,"2023-11-27T19:18:09.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3265675034","PH-B5-DELYKB-30160696","REACHED","2023-11-27T08:36:02.000+05:30","BAG",false,"2023-11-27T08:36:02.000+05:30"
"AligarhHub_ALG_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268462728","PH-ZO-DELYKB-30784988","OPENED","2023-11-27T16:35:05.000+05:30","BAG",false,"2023-11-27T16:35:05.000+05:30"
"SahibabadHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269455279","PH-ZO-DELYKB-30803755","OPENED","2023-11-28T07:25:51.000+05:30","NBU",false,"2023-11-28T07:25:51.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266240338","PH-ZO-DELYKB-30649540","OPENED","2023-11-27T12:32:11.000+05:30","BAG",false,"2023-11-27T12:32:11.000+05:30"
"Chhatarpur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267902167","PH-B5-DELYKB-30739577","OPENED","2023-11-27T09:53:10.000+05:30","BAG",false,"2023-11-27T09:53:10.000+05:30"
"RohtakHub_ROH_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3267353634","PH-B5-DELYKB-30590145","OPENED","2023-11-27T17:03:29.000+05:30","BAG",false,"2023-11-27T17:03:29.000+05:30"
"Ramaroadhub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269960373","PH-ZO-DELYKB-30671702","OPENED","2023-11-28T12:47:18.000+05:30","NBU",false,"2023-11-28T12:47:18.000+05:30"
"GurgaonMilestoneHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270655648","PH-ZO-DELYKB-30760565","OPENED","2023-11-27T23:29:31.000+05:30","BAG",false,"2023-11-27T23:29:31.000+05:30"
"Pitampurahub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2029038946","PH-ZO-DELYKB-30811267","OPENED","2023-11-28T09:29:05.000+05:30","NBU",false,"2023-11-28T09:29:05.000+05:30"
"AshokviharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266797865","PH-ZO-DELYKB-30793627","OPENED","2023-11-27T10:10:02.000+05:30","BAG",false,"2023-11-27T10:10:02.000+05:30"
"BijwasanHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269054984","PH-ZO-DELYKB-30818902","OPENED","2023-11-28T07:50:11.000+05:30","NBU",false,"2023-11-28T07:50:11.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3267861932","PH-ZO-DELYKB-29921022","OPENED","2023-11-27T07:50:59.000+05:30","BAG",false,"2023-11-27T07:50:59.000+05:30"
"NehruPlaceHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3266759747","PH-ZO-DELYKB-30795949","OPENED","2023-11-27T04:12:32.000+05:30","BAG",false,"2023-11-27T04:12:32.000+05:30"
"BawanaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3268514129","PH-ZO-DELYKB-30684509","OPENED","2023-11-27T09:55:17.000+05:30","BAG",false,"2023-11-27T09:55:17.000+05:30"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2029095574","PH-ZO-DELYKB-30799627","OPENED","2023-11-28T10:09:03.000+05:30","BAG",false,"2023-11-28T10:09:03.000+05:30"
"SahibabadHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3266923999","PH-B5-DELYKB-30739491","OPENED","2023-11-27T08:37:15.000+05:30","BAG",false,"2023-11-27T08:37:15.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268527377","PH-B5-DELYKB-30640565","OPENED","2023-11-28T11:39:43.000+05:30","BAG",false,"2023-11-28T11:39:43.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269237409","PH-ZO-DELYKB-30510914","OPENED","2023-11-28T10:49:33.000+05:30","NBU",false,"2023-11-28T10:49:33.000+05:30"
"SangamviharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3265299946","PH-ZO-DELYKB-30759237","OPENED","2023-11-26T13:13:19.000+05:30","BAG",false,"2023-11-26T13:13:19.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270448295","PH-B5-DELYKB-30821976","OPENED","2023-11-28T09:46:54.000+05:30","BAG",false,"2023-11-28T09:46:54.000+05:30"
"BadshahpurHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268302657","PH-B5-DELYKB-30781618","OPENED","2023-11-27T08:59:51.000+05:30","BAG",false,"2023-11-27T08:59:51.000+05:30"
"Motibaghhub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3265308916","PH-ZO-DELYKB-30766736","OPENED","2023-11-27T09:35:19.000+05:30","BAG",false,"2023-11-27T09:35:19.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2028488050","PH-ZO-DELYKB-30678616","OPENED","2023-11-28T09:30:26.000+05:30","BAG",false,"2023-11-28T09:30:26.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3267469885","PH-ZO-DELYKB-30767458","OPENED","2023-11-27T09:38:49.000+05:30","BAG",false,"2023-11-27T09:38:49.000+05:30"
"AshokviharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268760789","PH-B5-DELYKB-30815975","OPENED","2023-11-28T11:59:39.000+05:30","BAG",false,"2023-11-28T11:59:39.000+05:30"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2027525021","PH-ZO-DELYKB-30798220","OPENED","2023-11-27T10:41:48.000+05:30","BAG",false,"2023-11-27T10:41:48.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3269291488","PH-ZO-DELYKB-30822138","OPENED","2023-11-28T07:36:26.000+05:30","NBU",false,"2023-11-28T07:36:26.000+05:30"
"MundkaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3269334251","PH-B5-DELYKB-30819039","OPENED","2023-11-28T04:13:30.000+05:30","BAG",false,"2023-11-28T04:13:30.000+05:30"
"BadshahpurHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3267116249","PH-ZO-DELYKB-30792105","OPENED","2023-11-28T04:05:48.000+05:30","BAG",false,"2023-11-28T04:05:48.000+05:30"
"BilaspurHub_DRH_PL","MotherHub_YKB","MotherHub_YKB","B5","MYEP1007446653","PH-B5-DELYKB-30655909","OPENED","2023-11-28T06:02:59.000+05:30","NBU",false,"2023-11-28T06:02:59.000+05:30"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2028095140","PH-B5-DELYKB-30825718","OPENED","2023-11-28T03:50:11.000+05:30","BAG",false,"2023-11-28T03:50:11.000+05:30"
"MayurVihar_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3270034417","PH-B5-DELYKB-30818107","OPENED","2023-11-28T09:58:50.000+05:30","BAG",false,"2023-11-28T09:58:50.000+05:30"
"Ramaroadhub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3270243534","PH-ZO-DELYKB-30671702","OPENED","2023-11-28T12:47:18.000+05:30","NBU",false,"2023-11-28T12:47:18.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268965492","PH-B5-DELYKB-30788271","OPENED","2023-11-28T12:25:44.000+05:30","NBU",false,"2023-11-28T12:25:44.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2028462594","PH-B5-DELYKB-30819748","OPENED","2023-11-28T07:47:23.000+05:30","NBU",false,"2023-11-28T07:47:23.000+05:30"
"BijwasanHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","MYEP1007405443","PH-B5-DELYKB-30761147","OPENED","2023-11-27T09:40:35.000+05:30","BAG",false,"2023-11-27T09:40:35.000+05:30"
"MathuraHub_MTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3264991338","PH-ZO-DELYKB-30777403","OPENED","2023-11-27T10:09:43.000+05:30","BAG",false,"2023-11-27T10:09:43.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2028031565","PH-ZO-DELYKB-30773601","OPENED","2023-11-27T09:47:16.000+05:30","BAG",false,"2023-11-27T09:47:16.000+05:30"
"BurariHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3268237792","PH-B5-DELYKB-30805633","OPENED","2023-11-28T04:01:54.000+05:30","BAG",false,"2023-11-28T04:01:54.000+05:30"
