"shipment_facility_current_name","tracking_id_ekart","shipment_status","bag_type_ph","bag_id","shipment_facility_source_name","bag_facility_source_name","fact_updated_at","bag_facility_source_name_1"
"MotherHub_YKB","FMPC3265440842","sorted","ZO","PH-ZO-DELYKB-30737666","MotherHub_YKB","KanjhawalaHub_DEL_PL","2023-11-26T12:26:21.000+05:30","KanjhawalaHub_DEL_PL"
"MotherHub_YKB","FMPC3261426045","sorted","ZO","PH-ZO-DELYKB-30665358","MotherHub_YKB","MoradabadHub_MRD_PL","2023-11-25T05:33:41.000+05:30","MoradabadHub_MRD_PL"
"MotherHub_YKB","FMPC3268311288","sorted","ZO","PH-ZO-DELYKB-30583467","MotherHub_YKB","Pitampurahub_DEL_PL","2023-11-27T09:50:20.000+05:30","Pitampurahub_DEL_PL"
"MotherHub_YKB","FMPP2026011911","sorted","ZO","PH-ZO-DELYKB-30744991","MotherHub_YKB","Peeragarhi_DEL_PL","2023-11-26T03:01:54.000+05:30","Peeragarhi_DEL_PL"
"MotherHub_YKB","FMPC3253501043","sorted","B5","PH-B5-DELYKB-30079010","MotherHub_YKB","Pitampurahub_DEL_PL","2023-11-27T20:04:49.000+05:30","Pitampurahub_DEL_PL"
"MotherHub_YKB","FMPC3254925584","sorted","ZO","PH-ZO-DELYKB-30618096","MotherHub_YKB","HissarHub_HSS_PL","2023-11-22T16:59:54.000+05:30","HissarHub_HSS_PL"
"MotherHub_YKB","FMPC3265712951","sorted","ZO","PH-ZO-DELYKB-30764266","MotherHub_YKB","RanibaghHub_DEL_PL","2023-11-26T12:46:36.000+05:30","RanibaghHub_DEL_PL"
"MotherHub_YKB","FMPP2025670820","sorted","ZO","PH-ZO-DELYKB-30780275","MotherHub_YKB","MoradabadHub_MRD_PL","2023-11-27T10:34:53.000+05:30","MoradabadHub_MRD_PL"
"MotherHub_YKB","FMPP2027768529","sorted","B5","PH-B5-DELYKB-30743522","MotherHub_YKB","GurgaonHub_DEL_PL","2023-11-27T09:10:04.000+05:30","GurgaonHub_DEL_PL"
"MotherHub_YKB","ICYP0000802481","sorted","ZO","PH-ZO-DELYKB-30484964","MotherHub_YKB","BurariHub_DEL_PL","2023-11-27T21:37:27.000+05:30","BurariHub_DEL_PL"
"MotherHub_YKB","FMPC3260547863","sorted","ZO","PH-ZO-DELYKB-30708000","MotherHub_YKB","MundkaHub_DEL_PL","2023-11-27T15:20:06.000+05:30","MundkaHub_DEL_PL"
"MotherHub_YKB","FMPP2025437628","sorted","ZO","PH-ZO-DELYKB-30759875","MotherHub_YKB","NehruPlaceHub_DEL_PL","2023-11-26T08:44:03.000+05:30","NehruPlaceHub_DEL_PL"
"MotherHub_YKB","FMPC3265933434","sorted","B5","PH-B5-DELYKB-30778313","MotherHub_YKB","FatehabadHub_FHB_PL","2023-11-27T09:38:10.000+05:30","FatehabadHub_FHB_PL"
"MotherHub_YKB","FMPC3253010453","sorted","ZO","PH-ZO-DELYKB-30599485","MotherHub_YKB","MeerutHub_PL","2023-11-23T17:19:51.000+05:30","MeerutHub_PL"
"MotherHub_YKB","FMPC3267600097","sorted","B5","PH-B5-DELYKB-30787494","MotherHub_YKB","AshokviharHub_DEL_PL","2023-11-27T10:44:24.000+05:30","AshokviharHub_DEL_PL"
"MotherHub_YKB","FMPC3240043459","sorted","ZO","PH-ZO-DELYKB-30424506","MotherHub_YKB","Rohinihub_DEL_PL","2023-11-20T21:11:57.000+05:30","Rohinihub_DEL_PL"
"MotherHub_YKB","FMPC3252358630","sorted","B5","PH-B5-DELYKB-30615329","MotherHub_YKB","VasundharaHub_DEL_PL","2023-11-21T04:21:39.000+05:30","VasundharaHub_DEL_PL"
"MotherHub_YKB","FMPP2017263545","sorted","B5","PH-B5-DELYKB-30583365","MotherHub_YKB","SangamviharHub_DEL_PL","2023-11-27T21:35:13.000+05:30","SangamviharHub_DEL_PL"
"MotherHub_YKB","FMPC3267765592","sorted","B5","PH-B5-DELYKB-30787432","MotherHub_YKB","BahadurgarhHub_BHD_PL","2023-11-27T09:03:07.000+05:30","BahadurgarhHub_BHD_PL"
"MotherHub_YKB","FMPC3267718138","sorted","B5","PH-B5-DELYKB-30789919","MotherHub_YKB","BawanaHub_DEL_PL","2023-11-27T08:21:11.000+05:30","BawanaHub_DEL_PL"
"MotherHub_YKB","FMPC3201534929","sorted","B5","PH-B5-DELYKB-30003035","MotherHub_YKB","Pitampurahub_DEL_PL","2023-11-27T12:41:47.000+05:30","Pitampurahub_DEL_PL"
"MotherHub_YKB","FMPC3260436581","sorted","ZO","PH-ZO-DELYKB-30582224","MotherHub_YKB","BilaspurHub_DRH_PL","2023-11-24T07:33:44.000+05:30","BilaspurHub_DRH_PL"
"MotherHub_YKB","FMPC3264265599","sorted","B5","PH-B5-DELYKB-30484474","MotherHub_YKB","MangolpuriHub_DEL_PL","2023-11-26T01:07:37.000+05:30","MangolpuriHub_DEL_PL"
"MotherHub_YKB","FMPC3256373375","sorted","ZO","PH-ZO-DELYKB-29508326","MotherHub_YKB","Pitampurahub_DEL_PL","2023-11-22T03:53:59.000+05:30","Pitampurahub_DEL_PL"
"MotherHub_YKB","FMPC3253459630","sorted","ZO","PH-ZO-DELYKB-30621013","MotherHub_YKB","GurgaonMilestoneHub_DEL_PL","2023-11-21T07:44:04.000+05:30","GurgaonMilestoneHub_DEL_PL"
"MotherHub_YKB","FMPC3260649447","sorted","B5","PH-B5-DELYKB-30714467","MotherHub_YKB","BudhViharHub_DEL_PL","2023-11-27T04:34:37.000+05:30","BudhViharHub_DEL_PL"
"MotherHub_YKB","FMPC3226004184","sorted","ZO","PH-ZO-DELYKB-30277439","MotherHub_YKB","Britania_DEL_PL","2023-11-27T15:16:55.000+05:30","Britania_DEL_PL"
"MotherHub_YKB","FMPC3268080968","sorted","B5","PH-B5-DELYKB-30789351","MotherHub_YKB","Peeragarhi_DEL_PL","2023-11-27T08:24:02.000+05:30","Peeragarhi_DEL_PL"
"MotherHub_YKB","FMPC3261353503","sorted","ZO","PH-ZO-DELYKB-30706877","MotherHub_YKB","Motibaghhub_DEL_PL","2023-11-24T12:30:57.000+05:30","Motibaghhub_DEL_PL"
"MotherHub_YKB","FMPC3239751784","sorted","B5","PH-B5-DELYKB-30392058","MotherHub_YKB","VasundharaHub_DEL_PL","2023-11-20T21:09:58.000+05:30","VasundharaHub_DEL_PL"
"MotherHub_YKB","FMPC3264772861","sorted","ZO","PH-ZO-DELYKB-30774745","MotherHub_YKB","IPextension_DEL_PL","2023-11-26T03:26:27.000+05:30","IPextension_DEL_PL"
"MotherHub_YKB","FMPC3265435811","sorted","ZO","PH-ZO-DELYKB-30737043","MotherHub_YKB","MundkaHub_DEL_PL","2023-11-26T00:44:59.000+05:30","MundkaHub_DEL_PL"
"MotherHub_YKB","FMPC3267509102","sorted","B5","PH-B5-DELYKB-30636020","MotherHub_YKB","BurariHub_DEL_PL","2023-11-27T08:17:29.000+05:30","BurariHub_DEL_PL"
"MotherHub_YKB","FMPC3264950272","sorted","ZO","PH-ZO-DELYKB-30732421","MotherHub_YKB","Jhilmil_DEL_PL","2023-11-26T12:23:49.000+05:30","Jhilmil_DEL_PL"
"MotherHub_YKB","FMPC3263131878","sorted","ZO","PH-ZO-DELYKB-30741135","MotherHub_YKB","PaharganjHub_DEL_PL","2023-11-25T10:47:33.000+05:30","PaharganjHub_DEL_PL"
"MotherHub_YKB","FMPC3256446145","sorted","B5","PH-B5-DELYKB-30664710","MotherHub_YKB","FatehabadHub_FHB_PL","2023-11-23T12:08:49.000+05:30","FatehabadHub_FHB_PL"
"MotherHub_YKB","FMPC3265091589","sorted","ZO","PH-ZO-DELYKB-30740971","MotherHub_YKB","MangolpuriHub_DEL_PL","2023-11-26T05:44:44.000+05:30","MangolpuriHub_DEL_PL"
"MotherHub_YKB","FMPC3267918473","sorted","ZO","PH-ZO-DELYKB-30576277","MotherHub_YKB","Firozabad_FZD_PL","2023-11-27T12:35:32.000+05:30","Firozabad_FZD_PL"
"MotherHub_YKB","FMPC3253603105","sorted","B5","PH-B5-DELYKB-30400547","MotherHub_YKB","GandhinagarHub_DEL_PL","2023-11-21T07:41:44.000+05:30","GandhinagarHub_DEL_PL"
"MotherHub_YKB","FMPC3232317030","sorted","ZO","PH-ZO-DELYKB-30364641","MotherHub_YKB","IPextension_DEL_PL","2023-11-18T10:41:17.000+05:30","IPextension_DEL_PL"
"MotherHub_YKB","FMPP2004677378","sorted","B5","PH-B5-DELYKB-30239458","MotherHub_YKB","PrahladPur_DEL_PL","2023-11-19T10:12:52.000+05:30","PrahladPur_DEL_PL"
"MotherHub_YKB","FMPC3258791162","sorted","","EINDIDO-2006443","MotherHub_YKB","CABTJaoraODH_JRA","2023-11-27T12:56:49.000+05:30","CABTJaoraODH_JRA"
"MotherHub_YKB","FMPC3265611390","sorted","ZO","PH-ZO-DELYKB-30760341","MotherHub_YKB","BurariHub_DEL_PL","2023-11-26T04:22:12.000+05:30","BurariHub_DEL_PL"
"MotherHub_YKB","FMPP2026891452","sorted","ZO","PH-ZO-DELYKB-30797184","MotherHub_YKB","MeerutHub_PL","2023-11-27T19:07:00.000+05:30","MeerutHub_PL"
"MotherHub_YKB","FMPC3225584816","sorted","","EJRHTZR-1386528","MotherHub_YKB","GohpurMDH_TZR","2023-11-23T07:12:14.000+05:30","GohpurMDH_TZR"
"MotherHub_YKB","FMPC3247747350","sorted","B5","PH-B5-DELYKB-30558342","MotherHub_YKB","BurariHub_DEL_PL","2023-11-24T18:54:59.000+05:30","BurariHub_DEL_PL"
"MotherHub_YKB","FMPC3253329934","sorted","ZO","PH-ZO-DELYKB-30615293","MotherHub_YKB","PanipatHub_PPT_PL","2023-11-21T13:34:56.000+05:30","PanipatHub_PPT_PL"
"MotherHub_YKB","FMPC3251958988","sorted","ZO","PH-ZO-DELYKB-30548685","MotherHub_YKB","KarolbaghHub_DEL_PL","2023-11-20T08:21:59.000+05:30","KarolbaghHub_DEL_PL"
"MotherHub_YKB","FMPC3198602775","sorted","ZO","PH-ZO-DELYKB-29720405","MotherHub_YKB","VasundharaHub_DEL_PL","2023-11-19T02:43:51.000+05:30","VasundharaHub_DEL_PL"
"MotherHub_YKB","FMPC3258658100","sorted","ZO","PH-ZO-DELYKB-30691366","MotherHub_YKB","GandhinagarHub_DEL_PL","2023-11-23T08:06:57.000+05:30","GandhinagarHub_DEL_PL"
"MotherHub_YKB","FMPC3260312741","sorted","ZO","PH-ZO-DELYKB-30723525","MotherHub_YKB","BallabhgarhHub_Del_PL","2023-11-24T13:17:21.000+05:30","BallabhgarhHub_Del_PL"
"MotherHub_YKB","FMPP2025951560","sorted","B5","PH-B5-DELYKB-30766046","MotherHub_YKB","AligarhHub_ALG_PL","2023-11-26T17:52:49.000+05:30","AligarhHub_ALG_PL"
"MotherHub_YKB","NMBP1000041116","sorted","B5","PH-B5-DELYKB-30781434","MotherHub_YKB","FatehabadHub_FHB_PL","2023-11-27T08:15:22.000+05:30","FatehabadHub_FHB_PL"
"MotherHub_YKB","FMPP2027277380","sorted","ZO","PH-ZO-DELYKB-30766614","MotherHub_YKB","Jhilmil_DEL_PL","2023-11-27T10:37:35.000+05:30","Jhilmil_DEL_PL"
"MotherHub_YKB","FMPC3267860544","sorted","ZO","PH-ZO-DELYKB-30796725","MotherHub_YKB","SaharanpurHub_SHP_PL","2023-11-27T20:34:15.000+05:30","SaharanpurHub_SHP_PL"
"MotherHub_YKB","FMPC3254352592","sorted","ZO","PH-ZO-DELYKB-30621670","MotherHub_YKB","NehruPlaceHub_DEL_PL","2023-11-21T12:12:20.000+05:30","NehruPlaceHub_DEL_PL"
"MotherHub_YKB","FMPC3259186401","sorted","B5","PH-B5-DELYKB-30587566","MotherHub_YKB","SahibabadHub_DEL_PL","2023-11-27T18:57:19.000+05:30","SahibabadHub_DEL_PL"
"MotherHub_YKB","FMPC3250847575","sorted","ZO","PH-ZO-DELYKB-30114197","MotherHub_YKB","ShalimarGardenHub_DEL_PL","2023-11-20T03:54:54.000+05:30","ShalimarGardenHub_DEL_PL"
"MotherHub_YKB","FMPC3268221492","sorted","ZO","PH-ZO-DELYKB-30723270","MotherHub_YKB","GurgaonHub_DEL_PL","2023-11-27T01:18:53.000+05:30","GurgaonHub_DEL_PL"
"MotherHub_YKB","FMPC3267356367","sorted","B5","PH-B5-DELYKB-30529154","MotherHub_YKB","GurgaonHub_DEL_PL","2023-11-27T09:39:50.000+05:30","GurgaonHub_DEL_PL"
"MotherHub_YKB","FMPC3267375917","sorted","B5","PH-B5-DELYKB-30612639","MotherHub_YKB","UttamNagarHub_DEL_PL","2023-11-27T09:12:27.000+05:30","UttamNagarHub_DEL_PL"
"MotherHub_YKB","FMPC3240027824","sorted","B5","PH-B5-DELYKB-30456297","MotherHub_YKB","BurariHub_DEL_PL","2023-11-20T21:10:10.000+05:30","BurariHub_DEL_PL"
"MotherHub_YKB","FMPP2021118494","sorted","B5","PH-B5-DELYKB-30610803","MotherHub_YKB","IPextension_DEL_PL","2023-11-22T23:23:30.000+05:30","IPextension_DEL_PL"
"MotherHub_YKB","FMPC3266584949","sorted","B5","PH-B5-DELYKB-30711204","MotherHub_YKB","Pitampurahub_DEL_PL","2023-11-27T10:45:55.000+05:30","Pitampurahub_DEL_PL"
"MotherHub_YKB","FMPP2027680991","sorted","B3","PH-B3-DELYKBF-4864712","MotherHub_YKB_Flex","Pitampurahub_DEL_PL","2023-11-27T13:23:10.000+05:30","Pitampurahub_DEL_PL"
"MotherHub_YKB","FMPP2025085553","sorted","ZO","PH-ZO-DELYKB-30642090","MotherHub_YKB","Jhilmil_DEL_PL","2023-11-25T13:46:04.000+05:30","Jhilmil_DEL_PL"
"MotherHub_YKB","FMPC3250731503","sorted","B5","PH-B5-DELYKB-30665649","MotherHub_YKB","MeerutHub_PL","2023-11-23T08:23:19.000+05:30","MeerutHub_PL"
"MotherHub_YKB","FMPP2020171039","sorted","ZO","PH-ZO-DELYKB-30638531","MotherHub_YKB","BadshahpurHub_DEL_PL","2023-11-22T00:28:49.000+05:30","BadshahpurHub_DEL_PL"
"MotherHub_YKB","FMPC3239999955","sorted","B5","PH-B5-DELYKB-30473320","MotherHub_YKB","RohtakHub_ROH_PL","2023-11-24T05:55:45.000+05:30","RohtakHub_ROH_PL"
"MotherHub_YKB","FMPP2017279011","sorted","ZO","PH-ZO-DELYKB-30070220","MotherHub_YKB","MundkaHub_DEL_PL","2023-11-20T09:36:55.000+05:30","MundkaHub_DEL_PL"
"MotherHub_YKB","FMPP2014991097","sorted","B5","PH-B5-DELYKB-30571940","MotherHub_YKB","MeerutHub_PL","2023-11-19T16:47:58.000+05:30","MeerutHub_PL"
"MotherHub_YKB","FMPC3259447508","sorted","ZO","PH-ZO-DELYKB-30679776","MotherHub_YKB","KarolbaghHub_DEL_PL","2023-11-23T07:25:31.000+05:30","KarolbaghHub_DEL_PL"
"MotherHub_YKB","FMPC3267704563","sorted","ZO","PH-ZO-DELYKB-30798086","MotherHub_YKB","KarnalHub_KAL_PL","2023-11-27T20:09:10.000+05:30","KarnalHub_KAL_PL"
"MotherHub_YKB","MYEP1006634132","sorted","","EJJJJJJ-660862814","MotherHub_YKB","Motherhub_JKS","2023-11-27T14:22:12.000+05:30","Motherhub_JKS"
"MotherHub_YKB","FMPP2017490998","sorted","B5","PH-B5-DELYKB-30592300","MotherHub_YKB","GurgaonHub_DEL_PL","2023-11-20T00:02:47.000+05:30","GurgaonHub_DEL_PL"
"MotherHub_YKB","FMPC3265509442","sorted","ZO","PH-ZO-DELYKB-30780145","MotherHub_YKB","JhansiHub_JHS_PL","2023-11-27T20:34:44.000+05:30","JhansiHub_JHS_PL"
"MotherHub_YKB","FMPC3239800077","sorted","","EDELDEL-660950954-129","Motherhub_DIC","MotherHub_YKB","2023-11-25T01:35:13.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPC3265129025","sorted","ZO","PH-ZO-DELYKB-30771295","MotherHub_YKB","Ramaroadhub_DEL_PL","2023-11-26T03:48:19.000+05:30","Ramaroadhub_DEL_PL"
"MotherHub_YKB","FMPC3250224478","sorted","ZO","PH-ZO-DELYKB-30550596","MotherHub_YKB","Jhilmil_DEL_PL","2023-11-24T16:58:57.000+05:30","Jhilmil_DEL_PL"
"MotherHub_YKB","FMPP2027509103","sorted","B3","PH-B3-DELYKBF-4873512","MotherHub_YKB_Flex","JasolaHub_DEL_PL","2023-11-27T13:26:11.000+05:30","JasolaHub_DEL_PL"
"MotherHub_YKB","FMPC3265836117","sorted","ZO","PH-ZO-DELYKB-30770210","MotherHub_YKB","Rohinihub_DEL_PL","2023-11-26T12:55:09.000+05:30","Rohinihub_DEL_PL"
"MotherHub_YKB","FMPP2024643605","sorted","B5","PH-B5-DELYKB-30753360","MotherHub_YKB","RanibaghHub_DEL_PL","2023-11-25T09:56:14.000+05:30","RanibaghHub_DEL_PL"
"MotherHub_YKB","FMPC3265044283","sorted","ZO","PH-ZO-DELYKB-30763494","MotherHub_YKB","KanjhawalaHub_DEL_PL","2023-11-26T07:50:57.000+05:30","KanjhawalaHub_DEL_PL"
"MotherHub_YKB","FMPP2027728535","sorted","ZO","PH-ZO-DELYKB-30776705","MotherHub_YKB","NajafgarhHub_DEL_PL","2023-11-27T00:02:37.000+05:30","NajafgarhHub_DEL_PL"
"MotherHub_YKB","FMPC3267775382","sorted","ZO","PH-ZO-DELYKB-30792134","MotherHub_YKB","SahibabadHub_DEL_PL","2023-11-27T13:24:40.000+05:30","SahibabadHub_DEL_PL"
"MotherHub_YKB","FMPC3265740632","sorted","B5","PH-B5-DELYKB-30743822","MotherHub_YKB","SangamviharHub_DEL_PL","2023-11-27T00:58:23.000+05:30","SangamviharHub_DEL_PL"
"MotherHub_YKB","FMPC3246681831","sorted","ZO","PH-ZO-DELYKB-30560219","MotherHub_YKB","HissarHub_HSS_PL","2023-11-20T19:26:20.000+05:30","HissarHub_HSS_PL"
"MotherHub_YKB","FMPP2027690387","sorted","B5","PH-B5-DELYKB-30248088","MotherHub_YKB","BawanaHub_DEL_PL","2023-11-27T10:45:51.000+05:30","BawanaHub_DEL_PL"
"MotherHub_YKB","FMPP2010124313","sorted","","EGAUPLS-1317161","MotherHub_YKB","RJSCShillongODH_SHL","2023-11-27T15:21:21.000+05:30","RJSCShillongODH_SHL"
"MotherHub_YKB","FMPC3255509137","sorted","B2","PH-B2-DELJKS-27814141","Motherhub_JKS","BudhViharHub_DEL_PL","2023-11-23T03:34:05.000+05:30","BudhViharHub_DEL_PL"
"MotherHub_YKB","FMPC3237521205","sorted","","EGURJJH-2913711","MotherHub_YKB","RatnagiriHub_RTG","2023-11-27T17:34:10.000+05:30","RatnagiriHub_RTG"
"MotherHub_YKB","FMPC3265897285","sorted","ZO","PH-ZO-DELYKB-30755025","MotherHub_YKB","Britania_DEL_PL","2023-11-26T00:36:35.000+05:30","Britania_DEL_PL"
"MotherHub_YKB","FMPC3233436386","sorted","B5","PH-B5-DELYKB-30022104","MotherHub_YKB","SahibabadHub_DEL_PL","2023-11-25T12:37:20.000+05:30","SahibabadHub_DEL_PL"
"MotherHub_YKB","FMPC3267807131","sorted","B5","PH-B5-DELYKB-30395652","MotherHub_YKB","BilaspurHub_DRH_PL","2023-11-27T08:20:12.000+05:30","BilaspurHub_DRH_PL"
"MotherHub_YKB","FMPP2026832111","sorted","B5","PH-B5-DELYKB-30681632","MotherHub_YKB","NarelaHub_DEL_PL","2023-11-27T10:43:46.000+05:30","NarelaHub_DEL_PL"
"MotherHub_YKB","FMPC3268127550","sorted","B5","PH-B5-DELYKB-30779330","MotherHub_YKB","MeerutHub_PL","2023-11-27T18:08:48.000+05:30","MeerutHub_PL"
"MotherHub_YKB","FMPP1992395291","sorted","","","CentralHub_SNP","","2023-11-27T14:50:53.000+05:30",""
"MotherHub_YKB","FMPP2027751555","sorted","B5","PH-B5-DELYKB-30795981","MotherHub_YKB","AdarshNagarHub_DEL_PL","2023-11-27T10:46:03.000+05:30","AdarshNagarHub_DEL_PL"
"MotherHub_YKB","FMPC3259845178","sorted","ZO","PH-ZO-DELYKB-30719118","MotherHub_YKB","FaridabadHub_DEL_PL","2023-11-24T06:20:55.000+05:30","FaridabadHub_DEL_PL"
"MotherHub_YKB","FMPP2022039056","sorted","","EBOMCSH-660884903","MotherHub_YKB","ChemburHub_MUM","2023-11-27T20:31:32.000+05:30","ChemburHub_MUM"
"MotherHub_YKB","FMPC3250197847","sorted","ZO","PH-ZO-DELYKB-30462495","MotherHub_YKB","VasundharaHub_DEL_PL","2023-11-20T12:33:49.000+05:30","VasundharaHub_DEL_PL"
"MotherHub_YKB","FMPP2024330068","sorted","ZO","PH-ZO-DELYKB-30676735","MotherHub_YKB","BilaspurHub_DRH_PL","2023-11-25T00:25:36.000+05:30","BilaspurHub_DRH_PL"
"MotherHub_YKB","SRTP0322639449","sorted","ZO","PH-ZO-DELYKB-30576776","MotherHub_YKB","MoradabadHub_MRD_PL","2023-11-20T10:51:25.000+05:30","MoradabadHub_MRD_PL"
"MotherHub_YKB","FMPC2947140778","sorted","","EDELKWM-1393980","fkl_DELFlexYakubpur","MotherHub_JJH","2023-11-19T12:54:22.000+05:30","MotherHub_JJH"
"MotherHub_YKB","FMPC3249881039","sorted","ZO","PH-ZO-DELYKB-30414973","MotherHub_YKB","VasundharaHub_DEL_PL","2023-11-20T07:39:26.000+05:30","VasundharaHub_DEL_PL"
"MotherHub_YKB","FMPC3265623680","sorted","ZO","PH-ZO-DELYKB-30771985","MotherHub_YKB","Pitampurahub_DEL_PL","2023-11-26T13:14:35.000+05:30","Pitampurahub_DEL_PL"
"MotherHub_YKB","FMPC3264066615","sorted","ZO","PH-ZO-DELYKB-30412741","MotherHub_YKB","KarolbaghHub_DEL_PL","2023-11-25T08:23:17.000+05:30","KarolbaghHub_DEL_PL"
"MotherHub_YKB","FMPP2024695187","sorted","ZO","PH-ZO-DELYKB-30741136","MotherHub_YKB","PaharganjHub_DEL_PL","2023-11-25T10:49:16.000+05:30","PaharganjHub_DEL_PL"
"MotherHub_YKB","FMPC3251870798","sorted","ZO","PH-ZO-DELYKB-30610846","MotherHub_YKB","VasundharaHub_DEL_PL","2023-11-21T12:45:35.000+05:30","VasundharaHub_DEL_PL"
"MotherHub_YKB","FMPC3265525272","sorted","ZO","PH-ZO-DELYKB-30631732","MotherHub_YKB","AmrohaHub_AOA_PL","2023-11-27T19:08:34.000+05:30","AmrohaHub_AOA_PL"
"MotherHub_YKB","SRTC7099824027","sorted","ZO","PH-ZO-DELYKB-30687498","MotherHub_YKB","KanjhawalaHub_DEL_PL","2023-11-23T01:58:58.000+05:30","KanjhawalaHub_DEL_PL"
"MotherHub_YKB","FMPC3253530022","sorted","ZO","PH-ZO-DELYKB-30618268","MotherHub_YKB","PanipatHub_PPT_PL","2023-11-21T13:36:36.000+05:30","PanipatHub_PPT_PL"
"MotherHub_YKB","FMPP2027519999","sorted","B5","PH-B5-DELYKB-30735726","MotherHub_YKB","PaharganjHub_DEL_PL","2023-11-27T08:37:47.000+05:30","PaharganjHub_DEL_PL"
"MotherHub_YKB","FMPP2022270974","sorted","ZO","PH-ZO-DELYKB-30691836","MotherHub_YKB","NoidaHub_DEL_PL","2023-11-23T08:02:51.000+05:30","NoidaHub_DEL_PL"
"MotherHub_YKB","FMPP2018836921","sorted","B5","PH-B5-DELYKB-30483934","MotherHub_YKB","PaharganjHub_DEL_PL","2023-11-21T07:35:50.000+05:30","PaharganjHub_DEL_PL"
"MotherHub_YKB","FMPC3266005979","sorted","ZO","PH-ZO-DELYKB-30250326","MotherHub_YKB","BurariHub_DEL_PL","2023-11-26T08:36:33.000+05:30","BurariHub_DEL_PL"
"MotherHub_YKB","FMPC3267778259","sorted","B5","PH-B5-DELYKB-30764392","MotherHub_YKB","BijwasanHub_DEL_PL","2023-11-27T15:21:00.000+05:30","BijwasanHub_DEL_PL"
"MotherHub_YKB","FMPC3262930242","sorted","","EBBIBHC-660886974","MotherHub_YKB","MotherHub_YKB","2023-11-25T22:50:58.000+05:30","MotherHub_YKB"
"MotherHub_YKB","FMPC3265459341","sorted","ZO","PH-ZO-DELYKB-28466505","MotherHub_YKB","Pitampurahub_DEL_PL","2023-11-26T02:09:37.000+05:30","Pitampurahub_DEL_PL"
"MotherHub_YKB","FMPC3263633440","sorted","ZO","PH-ZO-DELYKB-30747426","MotherHub_YKB","BadshahpurHub_DEL_PL","2023-11-26T03:31:50.000+05:30","BadshahpurHub_DEL_PL"
"MotherHub_YKB","FMPC3266816977","sorted","ZO","PH-ZO-DELYKB-30704199","MotherHub_YKB","Alipur_DEL_PL","2023-11-27T09:36:11.000+05:30","Alipur_DEL_PL"
"MotherHub_YKB","FMPP2021284652","sorted","ZO","PH-ZO-DELYKB-30137965","MotherHub_YKB","BilaspurHub_DRH_PL","2023-11-24T00:34:08.000+05:30","BilaspurHub_DRH_PL"
"MotherHub_YKB","FMPC3257383143","sorted","ZO","PH-ZO-DELYKB-30653465","MotherHub_YKB","HissarHub_HSS_PL","2023-11-23T16:32:25.000+05:30","HissarHub_HSS_PL"
"MotherHub_YKB","FMPC3266806644","sorted","ZO","PH-ZO-DELYKB-30780780","MotherHub_YKB","Britania_DEL_PL","2023-11-27T10:27:51.000+05:30","Britania_DEL_PL"
"MotherHub_YKB","FMPC3244730051","sorted","ZO","PH-ZO-DELYKB-30590912","MotherHub_YKB","UttamNagarHub_DEL_PL","2023-11-20T09:31:53.000+05:30","UttamNagarHub_DEL_PL"
"MotherHub_YKB","FMPP2020887628","sorted","ZO","PH-ZO-DELYKB-30612315","MotherHub_YKB","GurgaonMilestoneHub_DEL_PL","2023-11-22T12:20:15.000+05:30","GurgaonMilestoneHub_DEL_PL"
"MotherHub_YKB","FMPC3267650088","sorted","B5","PH-B5-DELYKB-30782875","MotherHub_YKB","Alipur_DEL_PL","2023-11-27T10:46:41.000+05:30","Alipur_DEL_PL"
"MotherHub_YKB","FMPC3262843448","sorted","ZO","PH-ZO-DELYKB-30723321","MotherHub_YKB","GurgaonHub_DEL_PL","2023-11-25T09:34:10.000+05:30","GurgaonHub_DEL_PL"
"MotherHub_YKB","FMPP2027283946","sorted","ZO","PH-ZO-DELYKB-30744665","MotherHub_YKB","Pitampurahub_DEL_PL","2023-11-27T15:33:39.000+05:30","Pitampurahub_DEL_PL"
"MotherHub_YKB","FMPP2015160802","sorted","B5","PH-B5-DELYKB-30571981","MotherHub_YKB","MeerutHub_PL","2023-11-20T06:01:21.000+05:30","MeerutHub_PL"
"MotherHub_YKB","FMPC3237952397","sorted","B5","PH-B5-DELYKB-30438940","MotherHub_YKB","FaridabadHub_DEL_PL","2023-11-26T15:42:50.000+05:30","FaridabadHub_DEL_PL"
"MotherHub_YKB","FMPC3245563913","sorted","B5","PH-B5-DELYKB-30534713","MotherHub_YKB","MeerutHub_PL","2023-11-18T19:27:15.000+05:30","MeerutHub_PL"
